ID,degree_centrality,betweenness_centrality,eigenvector_centrality,closeness_centrality,load_centrality,pagerank,information_centrality,_wkshell
YIL151C,0.0005094243504839531,5.238913116854155e-05,1.5740638106705965e-05,0.22805570697088948,6.415071629339992e-05,8.686523562960304e-05,0.0002708651358257537,24
YML091C,0.0015282730514518594,0.00010750757740158654,5.713697747865284e-05,0.22160371455230488,0.00013884476445799246,0.00016184658594713437,0.0004154116648711231,61
YBR249C,0.0005094243504839531,3.8139139946707524e-06,1.8335835253555927e-06,0.2206783020282951,5.844784994627502e-06,7.612895831355469e-05,0.0002713978547873537,19
YDR108W,0.0025471217524197657,0.00018422899199206188,1.3939917206415442e-06,0.2221153499339968,0.00023440741836143703,0.0002842765940386055,0.00043086257239756664,89
YDR246W,0.0025471217524197657,5.965364917951207e-07,1.1887107999475123e-06,0.21390949208010682,6.335828935317325e-07,0.0002823753457440152,0.00041770779980783364,89
YBR254C,0.002292409577177789,0.0,1.1733914008873032e-06,0.2138972972513012,0.0,0.000256794245892401,0.00041104696738756625,89
YBR255W,0.0012735608762098828,0.0018838974534072306,6.429715044868145e-05,0.2514558334619043,0.0019312329502562916,0.00023504942272684545,0.00038091918902409533,67
YOR324C,0.0005094243504839531,4.407230022058819e-05,9.268923997670523e-07,0.20302881445265553,6.230290217091355e-05,0.0001183441056862853,0.00023144958909040154,7
YBR259W,0.00025471217524197657,0.0,3.5901606688401476e-05,0.22241819260685716,0.0,6.177438034529165e-05,0.000182633822973625,25
YJL098W,0.002292409577177789,0.0005118564999357883,0.0014981110650491587,0.2594725097569207,0.0005211127632250611,0.00018591444921219267,0.0005060646591040212,198
YDL047W,0.004330106979113601,0.0030979048242739606,0.00011090297668249091,0.27356707918957884,0.0029744040961492317,0.00040977110221157543,0.0005511834161129867,217
YBR261C,0.00025471217524197657,0.0,2.2317903673545797e-05,0.20518278962512707,0.0,5.554965326806042e-05,0.00017962114680787126,15
YIR026C,0.002292409577177789,5.490690963460674e-05,0.006490095245213909,0.24256351765484055,7.171328702471599e-05,0.00010628403581586285,0.0005071907959666591,278
YOR252W,0.006877228731533368,7.888539738552366e-05,0.01979998822425496,0.2614250620878674,9.526486190531046e-05,0.00021218922404122836,0.0005957135167284989,567
YOR201C,0.004075394803871625,0.0008755158659907212,0.0009747677687974598,0.26279838138860223,0.0007030805194565562,0.00017725267452220998,0.0005610543841753712,422
YBR269C,0.00025471217524197657,0.0,1.6520835129838198e-07,0.16815939813038158,0.0,8.459647151441202e-05,0.00012725831536377355,2
YPL190C,0.0007641365257259297,0.0005124268284364255,1.2115511669852546e-05,0.20308376135778478,0.0005177736950928866,0.00016283171672258173,0.0002486923338852301,11
YNL155W,0.006367804381049414,0.0017960031365984817,0.00017204932802836556,0.27217791012586684,0.0018784143957158,0.0003200329173333761,0.0005846154708794985,474
YBR272C,0.0038206826286296485,0.0,5.36521634793967e-05,0.23632983692901702,0.0,0.00018394918032742962,0.0005483376060496826,355
YGL004C,0.006367804381049414,7.029456190400178e-06,7.635409723150476e-05,0.24959902149315288,6.83884725365206e-06,0.00028200492981050385,0.0005821446736384064,481
YGR232W,0.006877228731533368,0.0009820931586025452,0.0010392199779120468,0.26296414992185824,0.0010414355187280625,0.00030629487206818744,0.0005876998191806539,487
YIL007C,0.00025471217524197657,0.0,3.1592272693370097e-06,0.21379978865377364,0.0,4.8926280000430874e-05,0.00018282779973999042,27
YMR219W,0.006367804381049414,0.00079867857709882,7.373478621937271e-05,0.24803149937760788,0.0008116730775046554,0.0003275942735862492,0.0005806031614298941,481
YKR090W,0.0015282730514518594,0.0007809570726968099,1.5966957881654237e-05,0.24004942361388829,0.0006987556983998663,0.0001506994725612824,0.00044451159484460735,106
YMR100W,0.0010188487009679063,0.0007920564562120227,3.1521013609688055e-06,0.21470514970443913,0.000825883152613959,0.00024373793138694877,0.00024956890251476624,32
YBR278W,0.0007641365257259297,0.0,7.532889411142563e-05,0.20986533678739644,0.0,0.00011814594805201077,0.00028815956639985553,15
YDR121W,0.0015282730514518594,0.00016808038813412616,8.090491894417601e-05,0.22729584364724503,0.00021751853542101627,0.0001952305682748647,0.0003931240171418235,32
YPR175W,0.0007641365257259297,0.0,7.532889411142563e-05,0.20986533678739644,0.0,0.00011814594805201076,0.0002881595663998557,15
YGL133W,0.0015282730514518594,0.00039443225135572216,0.0003198784310820738,0.25265808020774905,0.000399504482861063,0.00016137319118566585,0.00043794511467670175,137
YOR304W,0.0020376974019358125,0.00026991378854356155,2.5609731583379785e-05,0.2448588717016951,0.0002660589435363184,0.00020311521455918102,0.0004784931137011134,137
YGL244W,0.0020376974019358125,0.00011174077233462824,8.931079370322007e-05,0.24662936245875725,0.0001323406940138234,0.00016771529229699596,0.00048146221375274927,120
YGL207W,0.02445236882322975,0.010667794564716542,0.002716973990947398,0.3007593179226512,0.01044026916837056,0.001302402578649529,0.0006345813716629724,708
YLR418C,0.0015282730514518594,8.467928421811254e-05,3.9757767108687694e-05,0.24021848332704232,0.00010054114871437603,0.0001458412361871153,0.0004423240265559654,66
YOR123C,0.0015282730514518594,1.5264143860887004e-05,9.421495131791991e-05,0.24098994740092966,1.616497907313201e-05,0.0001331703407974189,0.0004444095444736134,113
YOL145C,0.0033112582781456954,0.001322857188592204,0.0018420043818608313,0.26075283140489774,0.001492345485699117,0.00022901906018253475,0.0005378425098337279,242
YGR116W,0.007896077432501274,0.001986427254079797,0.0006688348212747741,0.27743067813406347,0.0018131310065090112,0.0004525498720619836,0.0005985296084044527,462
YGR063C,0.00891492613346918,0.0004958871623174223,0.0010220693854529215,0.27549544688193506,0.000367529943769445,0.0004510525153421375,0.0006054571430106392,488
YBR281C,0.0005094243504839531,0.0004980028618616377,1.8639744818876706e-05,0.23130340244652448,0.0004980028618616377,0.00015309885893194738,0.00018359522282174927,35
YNL191W,0.00025471217524197657,0.0,2.543515216636739e-07,0.18705616168536612,0.0,0.00010329879309079197,0.00010771492167774346,2
YBR288C,0.0012735608762098828,0.0008673416017118073,1.1146874881857252e-05,0.24713295291035922,0.000880155144020087,0.00027309753779002695,0.0002992220966328034,65
YGR261C,0.0010188487009679063,0.0005239226053334232,6.119395838234178e-05,0.24930049774651653,0.0005668265923539707,0.00019962880422413605,0.00029921214889650323,59
YPL195W,0.0010188487009679063,4.2913375404003274e-05,1.442703782897467e-06,0.21891431770144548,5.355092544701153e-05,0.0001984498557939602,0.0002973975869255792,26
YJL024C,0.0007641365257259297,0.0,1.0065580685816924e-06,0.21022987006696217,0.0,0.00016975569874777593,0.00024310054691863668,12
YBR289W,0.0033112582781456954,0.00027513170987074776,9.210261517711528e-05,0.2397732931419398,0.0003049818919391456,0.0002604592870408975,0.0005304465030607473,175
YFL049W,0.0033112582781456954,0.0008491713462163163,0.00011564307743496933,0.2466131517737001,0.0008763558478496596,0.0002699401275035473,0.0005283965247239203,175
YCR037C,0.0015282730514518594,0.00012140411239535351,6.361842885320139e-06,0.2102063135797565,0.0001327897442503248,0.00015830330060983072,0.00042787107451180474,51
YHL025W,0.003565970453387672,0.0006725163295681084,9.065569122899451e-05,0.2479495434235444,0.0006666139849321924,0.0002680748574453031,0.0005391396100993327,183
YGR275W,0.00967906265919511,0.0020409007688653247,0.001615211388671394,0.27380664752864875,0.0020122638254181304,0.0004985564004170166,0.0006080630944369374,507
YKL216W,0.0010188487009679063,9.625730650660495e-05,2.9472995239832487e-05,0.24606325361260978,0.0001253276879276617,0.00011720253635663809,0.0003897439730392215,50
YJL176C,0.003056546102903719,0.00021443865411409973,8.898163339713768e-05,0.23884222363518198,0.0001765997908795666,0.00022679704394157506,0.0005232384368766309,175
YMR033W,0.00891492613346918,0.0008418212389819815,0.0015658343331309158,0.26155263095748166,0.0008010229270324434,0.0004745482904100813,0.0006032594337623056,501
YOR290C,0.0025471217524197657,6.72638575374855e-07,8.852758504193108e-05,0.2353514296252085,6.612984817007832e-07,0.00018569242391780347,0.0005065209599588753,167
YNR023W,0.004075394803871625,0.0020550402639882277,7.864662322331588e-05,0.2560374294448665,0.00218535431001884,0.00036155651933996683,0.0005445575170615428,183
YPR034W,0.011971472236372899,0.0009565459389459068,0.0020565627814886325,0.26924811561428585,0.0008594409871935043,0.000591934672833123,0.0006157859105539865,547
YPL016W,0.0025471217524197657,6.72638575374855e-07,8.852758504193108e-05,0.2353514296252085,6.612984817007832e-07,0.00018569242391780347,0.0005065209599588748,167
YGR191W,0.0005094243504839531,5.6146748601755774e-05,1.5818610209948918e-06,0.2005437217961983,6.513830184050487e-05,8.709301837797903e-05,0.00026764757266456034,13
YLL061W,0.00025471217524197657,0.0,1.072642883737322e-06,0.2029080358598818,0.0,5.7413274639916793e-05,0.00017626259903375172,9
YML111W,0.0020376974019358125,0.0008547656518036033,3.3892360168916284e-05,0.26035476310353717,0.0007514399801881344,0.00020713277664111493,0.0004904193820061937,138
YBR302C,0.00025471217524197657,0.0,6.100850728790656e-05,0.24500277465620174,0.0,6.230338325313404e-05,0.0001847724780764219,59
YBR291C,0.0007641365257259297,4.389005487837249e-05,6.875385957025618e-05,0.23103278885991835,4.8983896558760665e-05,8.629899316143957e-05,0.00034382467297951777,52
YCL005W,0.00025471217524197657,0.0,3.9961798647585576e-06,0.204801991871456,0.0,6.671898538391844e-05,0.00016172073506896532,4
YKL029C,0.0010188487009679063,0.0,8.709644335857272e-05,0.23307072251739805,0.0,9.449636252636902e-05,0.00039546661061260727,90
YHR167W,0.0015282730514518594,6.476341086025915e-05,4.127382486575356e-05,0.20953716581509402,7.301029144000508e-05,0.00021414623465478548,0.00035682580154805554,30
YNL139C,0.0012735608762098828,1.116583433797719e-05,2.441806518470865e-06,0.19624313463492202,1.3975942713612638e-05,0.00019135064953322456,0.0003309665119488214,30
YML062C,0.001782985226693836,0.000157423146676034,4.1322714850558395e-05,0.2095839845316207,0.0002011087572791643,0.0002599928070138417,0.0003735710722837393,32
YNL253W,0.0012735608762098828,1.116583433797719e-05,2.441806518470865e-06,0.19624313463492202,1.3975942713612638e-05,0.00019135064953322456,0.0003309665119488215,30
YCL011C,0.0020376974019358125,0.0014446986443982012,0.002886546142342051,0.25152326145237475,0.0014408047616019204,0.00019339162018454796,0.00045697352676100667,185
YNL166C,0.001782985226693836,6.7690131817484e-05,2.345550004992011e-05,0.23076280774248564,7.385778665191968e-05,0.0002311676790143002,0.0004320974301775192,52
YLR314C,0.0015282730514518594,0.0,5.795767632793981e-06,0.22434659717083677,0.0,0.00020639438723755752,0.0004063447263933964,48
YCL014W,0.0007641365257259297,0.0,3.43801453082559e-06,0.21330144918050448,0.0,0.00012156539296658937,0.0003222476952245432,23
YER048W-A,0.001782985226693836,0.00040957479847373153,0.00012263008416046355,0.23173198017942523,0.0004579641925256689,0.00016613600587963922,0.0004592341640731064,105
YOL021C,0.01706571574121243,0.0023993278770355377,0.0033514232664353764,0.2625225644475982,0.0024757722862599834,0.0005381066327243663,0.0006219489947075648,723
YOR226C,0.0010188487009679063,7.227471069934683e-06,6.25422764484905e-06,0.20808454833814397,1.0400666416102634e-05,0.00011997444903720697,0.000368090394841904,25
YCL017C,0.001782985226693836,0.00023721806466081124,7.75644944222346e-05,0.22444053903721203,0.00023391101171901818,0.00019303861558565778,0.00044704629546185045,85
YKL220C,0.0005094243504839531,5.621303801952662e-06,1.2309341824184127e-06,0.1985801043233341,9.080562016885737e-06,8.668367602046443e-05,0.0002591809961472942,9
YCL024W,0.00025471217524197657,0.0,1.7900545092913855e-05,0.20458980811849467,0.0,6.178247156852678e-05,0.00017753731517282918,11
YKR048C,0.005094243504839531,0.003062549978122185,0.0013127173071392178,0.25872103786271367,0.0030243083256320676,0.0005525243722666587,0.0005569111105609969,294
YCL026C-A,0.00025471217524197657,0.0,0.00027868812105149416,0.20117814965603614,0.0,4.4259691189486604e-05,0.0001833732543067028,26
YDL212W,0.0010188487009679063,0.00017749155498870319,1.1513330924852913e-06,0.22052265728723838,0.00020299091408854087,0.0001450863755795197,0.00035780611123507774,51
YGL019W,0.003056546102903719,0.0008008989699868642,0.00031178046414988156,0.2614250620878674,0.0008445267105977423,0.0002074373821456116,0.0005282791762867762,245
YCL026C-B,0.00025471217524197657,0.0,5.637455204377928e-06,0.20650407238070748,0.0,5.461766880394789e-05,0.00018182375072824572,25
YBR055C,0.007641365257259297,0.0008975753183398825,0.00032440553263803263,0.2538375273043146,0.0009027840687579056,0.00029893478628263324,0.0005933698339677982,492
YCL032W,0.0005094243504839531,5.289959095705151e-05,2.838456003827444e-06,0.22065234598242026,7.362333822598519e-05,9.609757298837231e-05,0.0002409332411919916,28
YLR362W,0.0005094243504839531,4.989730395379102e-05,2.6378641579411075e-06,0.21960623301639295,7.204634767074763e-05,0.0001078960467449343,0.00023973179648211268,19
YER090W,0.0010188487009679063,0.0010049101896389178,9.043233546709129e-06,0.20890715429204196,0.0010091054833950431,0.0002348101045176569,0.0002679655879533516,17
YLR328W,0.0007641365257259297,0.0,1.702477823202633e-05,0.21834104347562117,0.0,9.447631131102532e-05,0.00034362121871219853,34
YGL115W,0.0033112582781456954,0.0012678775020563504,3.226780421270634e-05,0.2608253382749443,0.0013207262848175282,0.0003494758455947339,0.000524448172265887,120
YDR436W,0.0012735608762098828,0.0003501556072255154,5.195550944403275e-05,0.2354991520891962,0.0004266278583244924,0.0001786993911078166,0.0004057746695168688,40
YPL179W,0.00025471217524197657,0.0,3.0349339076190427e-07,0.18841824391528517,0.0,6.686590105120486e-05,0.00016754191931470344,5
YER158C,0.0007641365257259297,2.1499563124661354e-06,2.014391812246657e-05,0.2254249273663226,2.9794959878901333e-06,0.00011469926891032788,0.0003326467534737651,39
YMR031C,0.0020376974019358125,0.0004354650416752022,7.088943788744823e-05,0.25818693167389717,0.0004178821718221687,0.00022812670605182239,0.00047737511583228906,97
YPR149W,0.0007641365257259297,8.493421604319695e-05,1.2326907893240481e-06,0.21746783116472926,8.95790296101731e-05,0.00011230719003805977,0.0003330417655746859,25
YNL325C,0.0005094243504839531,0.0,1.7575528668911403e-05,0.2355287188377322,0.0,8.745540471830903e-05,0.0002776134688244652,29
YNR004W,0.0005094243504839531,2.6967759974864297e-05,2.46373829130487e-06,0.21264863359131003,3.641182873798788e-05,8.9820022051487e-05,0.0002553523533465243,17
YPR174C,0.0012735608762098828,0.001044024348870466,7.230974272605502e-05,0.258169166110581,0.001088611147082042,0.00018759697181023577,0.00038452267756091605,77
YDL014W,0.00738665308201732,0.00020599477479239252,0.0012223102622156774,0.24671044786198537,0.00019422091659262116,0.0002522252452154259,0.0005945855175308388,566
YDL042C,0.0028018339276617422,0.0005461200611347482,1.9880136647766872e-05,0.23167474474128272,0.0005522329784241204,0.0002442961504861426,0.0005096594449177029,151
YKR010C,0.0038206826286296485,0.0001391486997080042,4.089217153859201e-05,0.2392229336320501,0.0001333012664455738,0.00026730676128132935,0.000547093444794224,227
YNL308C,0.0010188487009679063,7.2927806789040724e-06,5.940724552743387e-05,0.22164298742232244,7.591091487611618e-06,9.324626667885801e-05,0.0003897899094464014,71
YJL076W,0.0058583800305654615,0.001293563521678727,0.0001234066821647346,0.2646334102895383,0.001319126023636378,0.00040458772865795004,0.0005803328302810961,332
YCL040W,0.0007641365257259297,7.355633963938449e-05,3.986591720350971e-06,0.2282916027432354,0.00011161000004521071,0.0001476305943484189,0.00028670285033314397,23
YDR516C,0.0007641365257259297,0.0005898039577985506,1.0332840132325859e-05,0.2438404166559481,0.0006130800433667216,0.00018764653166128365,0.0002530591944001973,65
YOR347C,0.0005094243504839531,4.2745128099241235e-05,2.3174218396631774e-06,0.22466901144221998,5.360957041155281e-05,9.791836975194599e-05,0.000252233689267291,33
YCL039W,0.0015282730514518594,0.0008837836277820272,8.051178136474021e-06,0.24085071839036293,0.000889878224775752,0.0002146046053492642,0.00041147249525866483,54
YPR024W,0.002292409577177789,0.001040601119149431,0.00013897406251257543,0.255740746444351,0.0010703726924662163,0.0002168268699525278,0.000497146281669736,123
YOL059W,0.00025471217524197657,0.0,1.4093171111160788e-07,0.1951712698234017,0.0,9.116706782610239e-05,0.00012839204391336864,2
YDR056C,0.001782985226693836,2.400628231721966e-06,5.650194230733681e-07,0.2023935964551232,5.14603583219687e-06,0.00016582687734531618,0.00043764094694738465,73
YGL231C,0.0015282730514518594,0.0,2.0138975766663046e-07,0.19802462084156194,0.0,0.00015007242776520277,0.00041379099099552553,56
YJL192C,0.001782985226693836,2.400628231721966e-06,5.650194230733681e-07,0.2023935964551232,5.14603583219687e-06,0.00016582687734531618,0.0004376409469473836,73
YIL027C,0.001782985226693836,2.400628231721966e-06,5.650194230733681e-07,0.2023935964551232,5.14603583219687e-06,0.00016582687734531618,0.0004376409469473836,73
YKL207W,0.001782985226693836,2.400628231721966e-06,5.650194230733681e-07,0.2023935964551232,5.14603583219687e-06,0.00016582687734531618,0.00043764094694738324,73
YJR088C,0.0038206826286296485,0.0012027933983117943,6.02080070803276e-06,0.24758957972054071,0.0012147569437956814,0.00029253841643547883,0.0005386073309264341,249
YML101C,0.008660213958227202,0.0013756229147631421,2.7028238202011246e-05,0.2477694308317423,0.0014073206403568987,0.0005857435368951521,0.0005966804074460738,388
YMR115W,0.0010188487009679063,0.0005501415728636223,3.36649653470513e-06,0.21686448708658887,0.0005699195926367771,0.00019466321122643042,0.0003073189823202232,18
YCL052C,0.00025471217524197657,0.0,1.271953913880378e-08,0.15578046464957748,0.0,0.00011475851119039302,8.868306516726204e-05,2
YDL045C,0.0005094243504839531,0.0004980028618616377,9.32560808421166e-07,0.18530089347516168,0.0004980028618616377,0.00017720731340415405,0.00013442468210749192,4
YMR315W,0.00025471217524197657,0.0,1.2618955271281098e-06,0.1957721101531476,0.0,6.571507203991532e-05,0.00014991695503517078,3
YCL055W,0.00025471217524197657,0.0,7.35340108896801e-07,0.19820245594744182,0.0,6.953080898994927e-05,0.0001633232131746908,4
YEL026W,0.0015282730514518594,2.554922892833381e-05,0.00024123851269075238,0.2276267967654598,2.5150086926528555e-05,9.083196242700342e-05,0.00045367110924323024,187
YDL202W,0.015028018339276618,0.001639534909051568,0.0033991969496035917,0.2726129834400257,0.0016671966360655844,0.0005127913796769752,0.0006218590630107287,696
YHR037W,0.0015282730514518594,2.5400856749018325e-05,6.540070918663194e-05,0.2476712978470575,2.719404867907194e-05,0.00014142443278665603,0.00045503544507871966,125
YLR417W,0.001782985226693836,0.002059657128055297,1.6335149472969672e-06,0.20824623916773458,0.0020738872641977942,0.00042295413357333687,0.00031050921356072693,27
YDL225W,0.001782985226693836,1.0950666012684393e-05,6.327416880880294e-06,0.22812503745881157,1.2567773658455468e-05,0.00023429525745097182,0.0004264767783389989,52
YDR507C,0.0020376974019358125,0.0009381298044641125,3.949468659143704e-05,0.2521995355975717,0.000997131857337191,0.00025515436837252525,0.00047362107970755146,73
YJR076C,0.0025471217524197657,0.0008735483365219407,1.647755753502477e-05,0.24740998952094123,0.0009631121295588312,0.0003112711161555509,0.00047504955908653343,81
YCR002C,0.0038206826286296485,0.00215933831263462,0.0002287626765976523,0.25214868891700765,0.0022985981950936784,0.0005309064748981688,0.0005033619640706383,122
YKL101W,0.0010188487009679063,0.00023495835605709823,2.7663171123199154e-05,0.2377073296429976,0.00023128056819661876,0.00014204060546547443,0.00039251418344287976,81
YCR009C,0.00025471217524197657,0.0,1.867861347984734e-06,0.19121254159031056,0.0,7.46838647927954e-05,0.00013660941688640484,2
YCR005C,0.0007641365257259297,0.0001191807568753204,3.784374977471068e-06,0.22243137841386496,0.00014290480677624275,0.0001443728418251595,0.0003365773870476099,23
YJR066W,0.0005094243504839531,5.345669100809315e-05,1.1351138132933546e-06,0.2048579028711479,6.325829173412435e-05,8.715264368083248e-05,0.0002665263179859259,17
YLR332W,0.00025471217524197657,0.0,5.413731206964526e-07,0.18112346082959563,0.0,5.5059958869767674e-05,0.00017472081086615716,8
YGR060W,0.0012735608762098828,8.425200443584684e-05,2.992471649167628e-06,0.2343957325598222,9.565473231771007e-05,0.00012800297026313126,0.0004202185877477494,74
YNL111C,0.0012735608762098828,0.00046415829912577764,6.133535723300054e-05,0.2520301263575652,0.0005039404130641009,0.00014345077418305077,0.00041902820343017884,74
YJR051W,0.0007641365257259297,0.0003955319617080105,2.1205711855339798e-06,0.22607691558719414,0.0004213756283309892,0.00012475424257387953,0.00031381658075840054,36
YAR014C,0.0010188487009679063,0.00018459210600396542,2.06667255103284e-05,0.23718139522631482,0.00022177004389925542,0.00014608163076419733,0.000373061210595897,44
YIR022W,0.0012735608762098828,0.00020616113947354887,2.0861533327771575e-06,0.22865332994607068,0.0002340776737015076,0.0001507007495729274,0.00040433914559565796,58
YGR250C,0.0005094243504839531,2.5414134988112906e-05,3.5561045584354867e-06,0.21268479627487522,3.1111263205971355e-05,8.021292686335513e-05,0.00025829611037414,9
YML055W,0.0053489556800815075,0.00023754587723795253,5.976179989241584e-06,0.2376019562462842,0.00024129390743316288,0.0003793564926696187,0.0005717514900573157,328
YOR165W,0.0012735608762098828,0.0009183667713649405,2.3022273195349672e-06,0.2398039429301466,0.001034104839224414,0.0001727824952931167,0.0004129475130708979,59
YNL008C,0.0007641365257259297,0.0003091954033472298,8.044446603611087e-06,0.24711667595897213,0.0003352687079488102,0.00011835487902833443,0.00033394167851846497,54
YGR155W,0.0015282730514518594,0.0011743306371977628,3.9876426716933485e-05,0.24968207167665363,0.0012041594961605172,0.00019948042124175508,0.0004282882375786852,87
YDR023W,0.0020376974019358125,0.0008850356737707132,5.65705337714535e-05,0.2569668167307085,0.0009272676935335056,0.00022579558550034077,0.0004675746059343765,128
YGR239C,0.00025471217524197657,0.0,7.71692086025407e-07,0.20349129466780963,0.0,6.222750633123621e-05,0.00016734451992138266,5
YGL017W,0.0007641365257259297,0.00028071560735536485,5.464974935100297e-05,0.2552709546254643,0.00032429670227345745,9.742346949627854e-05,0.0003460869653001688,67
YER057C,0.0015282730514518594,3.1227938348631912e-06,9.462126502673539e-06,0.2352038923699269,4.1280961278245285e-06,0.0001392749856010766,0.0004509883448373096,121
YHR183W,0.004584819154355578,0.0015248203980043438,0.00020448602716586535,0.2657768995597559,0.0016354162159686303,0.00035088880783460156,0.0005657836816885128,293
YFR044C,0.0020376974019358125,1.871845560582454e-06,1.8486442457927436e-05,0.238523362433889,1.6517919193670994e-06,0.0001631171278566151,0.000490890996622264,179
YGR256W,0.0007641365257259297,0.00013564580622500992,1.3388686408537375e-05,0.2528624134711601,0.00015131940127804843,0.00010988933442136269,0.0003432210109797068,65
YHR072W-A,0.002292409577177789,0.0001916289799125784,0.00020641499582921082,0.24272043544346447,0.00021371062408648725,0.00015409620476393503,0.0004969144478647014,163
YKL014C,0.001782985226693836,1.4500347257371331e-05,0.00013583772285605345,0.23166044029915248,1.3032549121379115e-05,0.00013324351425483193,0.0004613656999459289,133
YHR089C,0.0028018339276617422,0.00040394082320026114,0.00036547678101440435,0.2587567235231085,0.000451498767908151,0.00017324103615172474,0.0005230408240967402,207
YOL144W,0.0028018339276617422,0.0009758164601241025,0.0005284484716676224,0.2682663013788842,0.0010373655272309529,0.00018803857697641355,0.0005196982345394349,210
YMR310C,0.0015282730514518594,0.00020741237251285203,7.078406608003731e-05,0.24021848332704232,0.0002374324047242592,0.00012574739271614687,0.00044759850403975867,76
YBL054W,0.0010188487009679063,7.89731907360475e-06,0.0006252552406916066,0.23847788032066827,8.247603472124029e-06,6.613312784911924e-05,0.0003976659883947247,133
YNL124W,0.0012735608762098828,0.0006298644964164144,6.595577201532442e-05,0.22227325184153282,0.0005931651981963561,0.00013355189474081655,0.0004036628173476332,59
YOR004W,0.015028018339276618,0.002654701399342519,0.010026582418025334,0.2852126561068091,0.002720786388278168,0.000458033742104789,0.0006233537814367485,696
YGL120C,0.0033112582781456954,0.0005689905468760155,0.00028617414117556504,0.2474426229034541,0.0006123904936617033,0.0002066979062610557,0.0005387490024775946,209
YLR221C,0.001782985226693836,2.1324082123331953e-05,0.000155124705870997,0.23414706010266312,2.0675605261142442e-05,0.00013123070949402403,0.00046236157739258475,133
YCR024C-A,0.0010188487009679063,9.758982901851343e-05,8.724916018616857e-07,0.20308376135778478,0.00012980064986175874,0.00014440236474744423,0.0003691774196520023,40
YDR141C,0.0007641365257259297,0.0005368169662086081,5.127451031015601e-07,0.20247004970509277,0.0005440990019369778,0.00016023141537794384,0.00025958062088677394,13
YCR020W-B,0.007641365257259297,4.177969575307991e-05,0.0012485749386640984,0.25981389731217186,4.4078117299841526e-05,0.0003593468788128829,0.0005979189179345843,488
YBL006C,0.007896077432501274,2.0808987646016113e-05,0.001596241886622612,0.26149794334297977,1.991861579221597e-05,0.0003671817252175215,0.000599992202865958,499
YBR245C,0.008405501782985226,0.0005720554893621531,0.0020164954257479136,0.26377759358022174,0.0005457000093106435,0.00041269180704330086,0.0006028584794583768,501
YBR009C,0.01859398879266429,0.0024007653096099132,0.004895746563187537,0.29096335719930777,0.002080334951030236,0.0008626492235794397,0.0006290501022688524,648
YCR052W,0.008405501782985226,7.373963526740455e-05,0.0017084830716734415,0.2667026223404232,7.516509000650625e-05,0.0003884137389693371,0.0006031164556779466,505
YDR303C,0.007131940906775344,0.0006146104821116057,0.0011000457801284263,0.26446553119652316,0.0006210607106756181,0.00035315308461512506,0.0005954534067571984,485
YDR225W;YBL003C,0.002292409577177789,4.668119018070953e-07,0.0006208183531569638,0.24516286533488463,4.41452118433657e-07,0.0001330956388350859,0.0005075060971623649,294
YFR037C,0.011716760061130923,0.0030238919837209583,0.0019978715208031823,0.28863547127356515,0.003149620698246512,0.000596446064280251,0.0006164037569645586,545
YGR056W,0.004839531329597555,4.668119018070953e-07,0.0006949405609214407,0.24923425608377003,4.41452118433657e-07,0.00024262743201027112,0.0005716506238874872,403
YIL070C,0.007896077432501274,0.002332231906745767,0.0017340936704662133,0.27125307194079484,0.0022773134423699874,0.00046481510230293353,0.0005982202998501507,488
YHR056C,0.006367804381049414,1.9310676506067308e-06,0.0010048012217747425,0.25553173677620883,2.0845148474276003e-06,0.0003043179043785189,0.0005890159811592096,479
YIL126W,0.00967906265919511,5.673296998027322e-05,0.0018403563044810316,0.2662106209085479,4.929010227664664e-05,0.00044239842126246923,0.0006086669715685004,513
YLR095C,0.009169638308711156,0.0006119691194344156,0.0042948518777854465,0.2771028427684693,0.0006870851521566189,0.00040474991099431247,0.0006075718496034546,522
YLR033W,0.00891492613346918,0.0009080019572130229,0.0012719196300197224,0.2690550370086105,0.0009013012119149598,0.0004595511635582368,0.0006056766188179402,505
YLR357W,0.006622516556291391,1.5389852176753515e-05,0.0010174887826862958,0.26004799633248366,1.3689836671659194e-05,0.00031620851401313165,0.0005911365323487946,482
YLR321C,0.009169638308711156,0.0003608886324102343,0.0013590961155614584,0.2656827992554223,0.00035935886657421744,0.0004575330769054852,0.000606481559532941,507
YLR455W,0.007641365257259297,0.0008887549536744124,0.002457684948021856,0.2668164195054099,0.0008935936588923125,0.0003671005604496078,0.0005985909361643603,505
YML127W,0.009169638308711156,0.0007315321887744353,0.001765030567320296,0.263203962896182,0.0006813282522326155,0.0004364605075964029,0.0006063792687940614,507
YMR091C,0.009169638308711156,0.0009670288606398479,0.0017379126125589269,0.27064650444240596,0.0009434947815147056,0.00043869245097915416,0.0006067940515987472,507
YPL116W,0.005094243504839531,0.0010643798319991946,0.0015485737374452795,0.26091602858727914,0.001006023180894949,0.0002604772885649522,0.0005772614043203593,435
YNL088W,0.014009169638308712,0.00045215423367346157,0.003643886398191182,0.2773896562978762,0.0004078948233560676,0.0006157676767871516,0.0006218572982761159,596
YIL155C,0.0010188487009679063,0.00040150698788492365,7.786353515383459e-05,0.24616011619768233,0.0004767941083105596,0.00011480666605043968,0.0003923039987917514,46
