node,_wkshell,degree_centrality,betweenness_centrality,eigenvector_centrality,closeness_centrality,load_centrality,pagerank,information_centrality
AT5G11510,0,0.0003051571559353067,0.0,0.005152006983564794,0.19662974976738656,0.0,9.009156786596424e-05,0.00021402101536219408
AT5G11520,0,0.0003051571559353067,0.0,0.00021200795763472475,0.1730924539512859,0.0,0.0001330087278387999,0.00021102674111477522
AT5G11670,0,0.0003051571559353067,0.0,0.00011946300465793505,0.1686538521466996,0.0,0.00012242901153397643,0.00020382355126440815
AT5G11710,0,0.0012206286237412267,0.0007983466906284796,0.0019426456761671262,0.1888798152136442,0.0008083542943598708,0.00030124692135365854,0.00033766828985517405
AT5G11870,0,0.0015257857796765334,0.0003571273388551794,0.00046039278418470774,0.1878987035729567,0.000345716600345337,0.00029824665363570324,0.0003912199042802367
AT5G11980,0,0.00366188587122368,0.003984783614303662,0.027488213927133066,0.22470282795780097,0.004094420263272123,0.0006678003883490254,0.00045547190822551285
AT5G12140,0,0.0,0.0,7.242099824824882e-69,0.0,0.0,5.0863837506993766e-05,0.0
AT5G12370,0,0.0003051571559353067,0.0,2.1688240859723816e-08,0.10852409396336066,0.0,0.0001931281151327212,8.871741528686264e-05
AT5G12390,0,0.0006103143118706134,4.769081288389408e-06,0.00012290711026588828,0.15715499445356396,4.381131057708889e-06,0.00016103278034116058,0.0002807841247644148
AT5G12860,0,0.0012206286237412267,0.0010014211119948352,0.0009749709233202666,0.19427918623066626,0.0011429543636200918,0.00027606213560759106,0.00037890263912655536
AT5G12900,0,0.0,0.0,7.242099824824882e-69,0.0,0.0,5.0863837506993766e-05,0.0
AT5G12920,0,0.0003051571559353067,0.0,0.0003127763375337918,0.17179310040956042,0.0,0.00010802154622581028,0.00020739662570963774
AT5G12980,0,0.01739395788831248,0.016151345761008788,0.15645982227996313,0.25025205599718936,0.014915537652415402,0.002362592653940861,0.0005078137233609161
AT5G13060,0,0.0012206286237412267,0.0008194675509371418,0.003121966245461909,0.17726516960534391,0.0008649270250468226,0.0003077980656163416,0.0003214550611699942
AT5G13120,0,0.0003051571559353067,0.0,0.004680141558626918,0.1906135412074461,0.0,9.124594276358998e-05,0.00021233044302990545
AT5G13160,0,0.0003051571559353067,0.0,0.0002700574376249974,0.1570119662452262,0.0,9.476700677049375e-05,0.00019097700575493922
AT5G13220,0,0.00640830027464144,0.0007774747420279843,0.053141111328785774,0.22486052996258382,0.0007684000522036443,0.0007510236207539772,0.00048029081695011733
AT5G13270,0,0.0003051571559353067,0.0,4.885605440121601e-05,0.14771513705109737,0.0,9.661505275518535e-05,0.00019198300991592142
AT5G13290,0,0.00091547146780592,0.0,8.623039440496796e-06,0.14622238400357354,0.0,0.0002130451262073565,0.00016134232172782459
AT5G13300,0,0.0003051571559353067,0.0,4.547546724401243e-06,0.1344499086293874,0.0,0.00012834851703571478,0.0001502666961543572
AT5G13330,0,0.0006103143118706134,6.052500946209973e-06,0.007040987396269616,0.1864305009016468,9.02942948407506e-06,0.00012045802548395135,0.0002965373823513438
AT5G13430,0,0.0003051571559353067,0.0,0.0005207983231100613,0.1834267543834801,0.0,0.00011076980934500541,0.00020894052079797196
AT5G13440,0,0.0003051571559353067,0.0,0.0005207983231100613,0.1834267543834801,0.0,0.00011076980934500541,0.00020894052079797188
AT5G13450,0,0.0003051571559353067,0.0,4.0980405908452016e-05,0.15657350780835042,0.0,0.00011428862874343438,0.00019142416855412128
AT5G13480,0,0.00091547146780592,0.00014797083579702172,0.0009688871232160738,0.17803913041571892,0.000246066413464336,0.0002237489055288944,0.0003233972526899208
AT5G13530,0,0.00274641440341776,0.0016039339855901656,0.006154644445443547,0.20190483668048353,0.0016309304247979718,0.00046939088011277387,0.0004072871552371581
