name,_wkshell
AT5G06740,45.0
AT5G06850,4.0
AT5G06950,61.0
AT5G06960,70.0
AT5G07240,10.0
AT5G07280,88.0
AT5G07300,nan
AT5G07310,37.0
AT5G07340,68.0
AT5G07400,9.0
AT5G07530,62.0
AT5G07570,43.0
AT5G08080,13.0
AT5G08130,140.0
AT5G08160,nan
AT5G08190,28.0
AT5G08330,263.0
AT5G08450,10.0
AT5G08560,37.0
AT5G08630,38.0
AT5G08790,32.0
AT5G09240,24.0
AT5G09250,77.0
AT5G09400,31.0
AT5G09420,35.0
AT5G09620,80.0
AT5G09650,12.0
AT5G09680,nan
AT5G09740,3.0
AT5G09770,nan
AT5G09810,32.0
AT5G09820,3.0
AT5G09830,7.0
AT5G09860,4.0
AT5G09920,5.0
AT5G10060,nan
AT5G10140,97.0
AT5G10160,nan
AT5G10180,nan
AT5G10200,62.0
AT5G10270,73.0
AT5G10290,133.0
AT5G10360,45.0
AT5G10400,15.0
AT5G10440,204.0
AT5G10450,116.0
AT5G10470,16.0
AT5G10480,28.0
AT5G10550,nan
AT5G10720,6.0
AT5G10840,9.0
AT5G10860,16.0
AT5G10930,38.0
AT5G10980,nan
AT5G11010,nan
AT5G11030,33.0
AT5G11040,3.0
AT5G11060,62.0
AT5G11170,5.0
AT5G11200,11.0
AT5G11260,166.0
AT5G11300,168.0
AT5G11390,17.0
AT5G11490,nan
AT5G11500,80.0
AT5G11510,35.0
AT5G11520,42.0
AT5G11670,12.0
AT5G11710,22.0
AT5G11870,52.0
AT5G11980,124.0
AT5G12140,nan
AT5G12370,2.0
AT5G12390,17.0
AT5G12860,45.0
AT5G12900,nan
AT5G12920,16.0
AT5G12980,270.0
AT5G13060,17.0
AT5G13120,21.0
AT5G13160,4.0
AT5G13220,191.0
AT5G13270,5.0
AT5G13290,2.0
AT5G13300,2.0
AT5G13330,26.0
AT5G13430,16.0
AT5G13440,16.0
AT5G13450,4.0
AT5G13480,18.0
AT5G13530,58.0
AT5G13570,13.0
AT5G13590,nan
AT5G13630,49.0
AT5G13650,80.0
AT5G13780,4.0
AT5G13790,209.0
AT5G13800,4.0
AT5G13840,87.0
AT5G13860,34.0
AT5G13930,62.0
AT5G14050,nan
AT5G14170,163.0
AT5G14200,1.0
AT5G14240,70.0
AT5G14250,82.0
AT5G14320,nan
AT5G14620,12.0
AT5G14690,45.0
AT5G14740,nan
AT5G14780,80.0
AT5G14870,24.0
AT5G14930,6.0
AT5G14960,74.0
AT5G15090,80.0
AT5G15210,95.0
AT5G15400,nan
AT5G15450,12.0
AT5G15550,nan
AT5G15650,80.0
AT5G15680,nan
AT5G15700,45.0
AT5G15840,264.0
AT5G15850,110.0
AT5G15880,3.0
AT5G15920,nan
AT5G15960,19.0
AT5G16000,145.0
AT5G16050,24.0
AT5G16070,8.0
AT5G16130,nan
AT5G16220,7.0
AT5G16310,27.0
AT5G16400,45.0
AT5G16440,43.0
AT5G16510,2.0
AT5G16570,11.0
AT5G16590,152.0
AT5G16620,1.0
AT5G16710,80.0
AT5G16720,3.0
AT5G16820,4.0
AT5G16840,29.0
AT5G16850,261.0
AT5G16880,7.0
AT5G17290,3.0
AT5G17330,11.0
AT5G17410,nan
AT5G17420,52.0
AT5G17490,197.0
AT5G17510,18.0
AT5G17600,nan
AT5G17640,45.0
AT5G17690,84.0
AT5G17710,16.0
AT5G17770,6.0
AT5G17790,19.0
AT5G17800,182.0
AT5G17920,20.0
AT5G17990,4.0
AT5G18010,2.0
AT5G18100,nan
AT5G18110,33.0
AT5G18170,80.0
AT5G18230,18.0
AT5G18400,19.0
AT5G18610,18.0
AT5G18620,3.0
AT5G18830,1.0
AT5G19000,40.0
AT5G19140,12.0
AT5G19220,42.0
AT5G19280,34.0
AT5G19310,nan
AT5G19320,4.0
AT5G19400,nan
AT5G19440,nan
AT5G19450,42.0
AT5G19510,19.0
AT5G19520,12.0
AT5G19620,11.0
AT5G19660,nan
AT5G19760,43.0
AT5G19780,12.0
AT5G19990,nan
AT5G20010,25.0
AT5G20020,12.0
AT5G20150,16.0
AT5G20160,nan
AT5G20240,86.0
AT5G20250,nan
AT5G20280,6.0
AT5G20290,80.0
AT5G20320,2.0
AT5G20350,14.0
AT5G20480,108.0
AT5G20490,9.0
AT5G20510,7.0
AT5G20570,47.0
AT5G20630,80.0
AT5G20720,43.0
AT5G20730,188.0
AT5G20810,92.0
AT5G20820,12.0
AT5G20830,nan
AT5G20850,12.0
AT5G20890,3.0
AT5G20900,141.0
AT5G20910,7.0
AT5G20920,47.0
AT5G20990,nan
AT5G21160,nan
AT5G21170,94.0
AT5G21274,231.0
AT5G21326,62.0
AT5G21990,52.0
AT5G22120,6.0
AT5G22220,35.0
AT5G22330,31.0
AT5G22360,27.0
AT5G22480,33.0
AT5G22580,45.0
AT5G22640,80.0
AT5G22650,3.0
AT5G22750,7.0
AT5G22770,6.0
AT5G22880,23.0
AT5G23060,26.0
AT5G23120,5.0
AT5G23290,26.0
AT5G23310,6.0
AT5G23430,2.0
AT5G23570,1.0
AT5G23730,4.0
AT5G23740,80.0
AT5G23750,5.0
AT5G23860,80.0
AT5G23880,20.0
AT5G23940,62.0
AT5G24010,50.0
AT5G24230,21.0
AT5G24270,96.0
AT5G24330,9.0
AT5G24350,62.0
AT5G24470,180.0
AT5G24520,149.0
AT5G24630,22.0
AT5G24670,1.0
AT5G24710,20.0
AT5G24780,80.0
AT5G24930,49.0
AT5G25060,6.0
AT5G25100,20.0
AT5G25150,27.0
AT5G25220,230.0
AT5G25260,33.0
AT5G25380,131.0
AT5G25440,20.0
AT5G25470,nan
AT5G25475,22.0
AT5G25510,24.0
AT5G25610,80.0
AT5G25752,157.0
AT5G25757,nan
AT5G25980,62.0
AT5G26000,45.0
AT5G26280,80.0
AT5G26340,1.0
AT5G26710,11.0
AT5G26742,nan
AT5G26830,62.0
AT5G26980,12.0
AT5G27030,220.0
AT5G27050,92.0
AT5G27100,2.0
AT5G27120,23.0
AT5G27150,7.0
AT5G27420,15.0
AT5G27540,nan
AT5G27600,5.0
AT5G27620,207.0
AT5G27630,2.0
AT5G27640,80.0
AT5G27720,36.0
AT5G27840,5.0
AT5G27850,10.0
AT5G27910,194.0
AT5G28020,2.0
AT5G28050,8.0
AT5G28060,nan
AT5G28290,7.0
AT5G28500,1.0
AT5G28540,62.0
AT5G28640,218.0
AT5G28900,80.0
AT5G29000,80.0
AT5G33280,nan
AT5G33320,43.0
AT5G35080,1.0
AT5G35360,80.0
AT5G35410,185.0
AT5G35530,43.0
AT5G35620,6.0
AT5G35630,80.0
AT5G35680,25.0
AT5G35740,45.0
AT5G35770,67.0
AT5G35790,42.0
AT5G35840,20.0
AT5G35910,nan
AT5G37020,170.0
AT5G37055,69.0
AT5G37500,nan
AT5G37600,11.0
AT5G37610,3.0
AT5G37720,23.0
AT5G37740,36.0
AT5G37770,2.0
AT5G37780,260.0
AT5G37850,nan
AT5G38220,5.0
AT5G38410,73.0
AT5G38420,167.0
AT5G38430,80.0
AT5G38470,30.0
AT5G38480,72.0
AT5G38530,12.0
AT5G38560,2.0
AT5G38640,88.0
AT5G38660,80.0
AT5G38890,16.0
AT5G38970,42.0
AT5G39410,16.0
AT5G39510,17.0
AT5G39660,102.0
AT5G39670,92.0
AT5G40100,43.0
AT5G40160,10.0
AT5G40280,2.0
AT5G40420,36.0
AT5G40460,28.0
AT5G40580,2.0
AT5G41180,55.0
AT5G41210,nan
AT5G41260,36.0
AT5G41315,94.0
AT5G41370,nan
AT5G41520,20.0
AT5G41560,46.0
AT5G41670,43.0
AT5G41700,35.0
AT5G41770,80.0
AT5G41790,34.0
AT5G41940,14.0
AT5G42000,3.0
AT5G42020,62.0
AT5G42080,8.0
AT5G42190,195.0
AT5G42220,7.0
AT5G42350,20.0
AT5G42470,62.0
AT5G42750,11.0
AT5G42920,3.0
AT5G42950,9.0
AT5G42970,80.0
AT5G42980,71.0
AT5G43070,4.0
AT5G43080,140.0
AT5G43130,27.0
AT5G43280,nan
AT5G43330,20.0
AT5G43350,3.0
AT5G43380,5.0
AT5G43470,22.0
AT5G43610,13.0
AT5G43700,215.0
AT5G43810,21.0
AT5G43940,20.0
AT5G43960,80.0
AT5G43980,8.0
AT5G43990,7.0
AT5G44020,5.0
AT5G44030,37.0
AT5G44070,2.0
AT5G44090,20.0
AT5G44180,2.0
AT5G44200,10.0
AT5G44210,98.0
AT5G44280,15.0
AT5G44340,80.0
AT5G44500,6.0
AT5G44550,nan
AT5G44560,40.0
AT5G44790,nan
AT5G44800,13.0
AT5G44930,1.0
AT5G45010,12.0
AT5G45250,5.0
AT5G45260,6.0
AT5G45290,43.0
AT5G45390,15.0
AT5G45410,281.0
AT5G45510,62.0
AT5G45600,27.0
AT5G45620,4.0
AT5G45750,19.0
AT5G45900,4.0
AT5G46110,23.0
AT5G46210,47.0
AT5G46240,58.0
AT5G46280,10.0
AT5G46290,42.0
AT5G46330,213.0
AT5G46350,2.0
AT5G46430,nan
AT5G46570,nan
AT5G46630,3.0
AT5G46640,nan
AT5G46750,nan
AT5G46760,145.0
AT5G46780,20.0
AT5G46790,88.0
AT5G46830,78.0
AT5G46860,11.0
AT5G47100,120.0
AT5G47120,24.0
AT5G47200,4.0
AT5G47210,80.0
AT5G47560,nan
AT5G47590,43.0
AT5G47640,172.0
AT5G47690,62.0
AT5G47700,2.0
AT5G47890,nan
AT5G47910,75.0
AT5G48030,1.0
AT5G48140,45.0
AT5G48160,11.0
AT5G48170,61.0
AT5G48230,nan
AT5G48300,42.0
AT5G48380,202.0
AT5G48570,2.0
AT5G48630,10.0
AT5G48650,6.0
AT5G48820,204.0
AT5G48870,3.0
AT5G48930,nan
AT5G49020,1.0
AT5G49160,18.0
AT5G49210,62.0
AT5G49230,3.0
AT5G49510,26.0
AT5G49650,21.0
AT5G49660,42.0
AT5G49720,34.0
AT5G49760,118.0
AT5G49830,4.0
AT5G49880,13.0
AT5G49910,42.0
AT5G50150,62.0
AT5G50230,38.0
AT5G50320,14.0
AT5G50470,41.0
AT5G50480,83.0
AT5G50490,26.0
AT5G50580,26.0
AT5G50600,45.0
AT5G50680,26.0
AT5G50810,16.0
AT5G50850,5.0
AT5G51040,62.0
AT5G51100,52.0
AT5G51110,32.0
AT5G51180,nan
AT5G51200,nan
AT5G51230,9.0
AT5G51280,20.0
AT5G51570,30.0
AT5G51660,15.0
AT5G51700,31.0
AT5G51820,42.0
AT5G51940,12.0
AT5G52040,13.0
AT5G52240,111.0
AT5G52250,4.0
AT5G52310,10.0
AT5G52430,80.0
AT5G52470,35.0
AT5G52640,50.0
AT5G52650,47.0
AT5G52830,nan
AT5G52860,nan
AT5G52960,27.0
AT5G53000,33.0
AT5G53060,19.0
AT5G53120,5.0
AT5G53140,nan
AT5G53160,160.0
AT5G53400,62.0
AT5G53480,32.0
AT5G53530,2.0
AT5G53560,28.0
AT5G53660,27.0
AT5G53850,80.0
AT5G54160,21.0
AT5G54190,22.0
AT5G54260,nan
AT5G54270,27.0
AT5G54310,nan
AT5G54390,5.0
AT5G54430,80.0
AT5G54590,5.0
AT5G54640,10.0
AT5G54661,11.0
AT5G54680,8.0
AT5G54750,1.0
AT5G54770,22.0
AT5G54810,22.0
AT5G54900,nan
AT5G54960,6.0
AT5G55070,62.0
AT5G55100,16.0
AT5G55160,62.0
AT5G55170,62.0
AT5G55180,45.0
AT5G55190,19.0
AT5G55220,23.0
AT5G55280,3.0
AT5G55480,2.0
AT5G55630,61.0
AT5G55990,100.0
AT5G56000,15.0
AT5G56010,21.0
AT5G56030,129.0
AT5G56210,16.0
AT5G56280,54.0
AT5G56290,56.0
AT5G56350,5.0
AT5G56360,27.0
AT5G56500,42.0
AT5G56600,nan
AT5G56670,12.0
AT5G56740,3.0
AT5G56750,246.0
AT5G56760,3.0
AT5G56950,36.0
AT5G57050,207.0
AT5G57090,31.0
AT5G57110,15.0
AT5G57160,1.0
AT5G57180,72.0
AT5G57360,143.0
AT5G57380,2.0
AT5G57710,22.0
AT5G57870,28.0
AT5G57940,50.0
AT5G58003,nan
AT5G58030,1.0
AT5G58040,19.0
AT5G58060,13.0
AT5G58140,22.0
AT5G58150,2.0
AT5G58220,80.0
AT5G58230,25.0
AT5G58270,7.0
AT5G58290,nan
AT5G58430,9.0
AT5G58470,16.0
AT5G58490,62.0
AT5G58550,5.0
AT5G58900,2.0
AT5G59160,5.0
AT5G59310,80.0
AT5G59320,80.0
AT5G59380,90.0
AT5G59570,121.0
AT5G59700,6.0
AT5G59730,64.0
AT5G59800,12.0
AT5G59850,8.0
AT5G59880,19.0
AT5G59950,11.0
AT5G59970,nan
AT5G59980,86.0
AT5G60100,74.0
AT5G60120,265.0
AT5G60160,nan
AT5G60390,62.0
AT5G60410,107.0
AT5G60450,180.0
AT5G60540,6.0
AT5G60640,33.0
AT5G60910,53.0
AT5G60930,62.0
AT5G60960,22.0
AT5G60980,12.0
AT5G61060,35.0
AT5G61150,2.0
AT5G61210,15.0
AT5G61270,114.0
AT5G61380,227.0
AT5G61500,4.0
AT5G61600,80.0
AT5G61780,45.0
AT5G61850,31.0
AT5G61900,31.0
AT5G61920,10.0
AT5G62000,171.0
AT5G62090,26.0
AT5G62190,62.0
AT5G62200,43.0
AT5G62230,113.0
AT5G62300,nan
AT5G62390,2.0
AT5G62430,53.0
AT5G62440,47.0
AT5G62500,2.0
AT5G62575,nan
AT5G62600,51.0
AT5G62690,nan
AT5G62700,nan
AT5G62740,nan
AT5G62790,43.0
AT5G62810,5.0
AT5G62880,71.0
AT5G62950,18.0
AT5G63110,118.0
AT5G63190,34.0
AT5G63310,145.0
AT5G63370,62.0
AT5G63470,153.0
AT5G63510,7.0
AT5G63530,nan
AT5G63570,20.0
AT5G63610,203.0
AT5G63670,12.0
AT5G63860,53.0
AT5G63870,26.0
AT5G63970,15.0
AT5G63980,21.0
AT5G64040,80.0
AT5G64070,80.0
AT5G64110,45.0
AT5G64140,16.0
AT5G64260,nan
AT5G64330,35.0
AT5G64430,8.0
AT5G64610,12.0
AT5G64740,39.0
AT5G64850,3.0
AT5G64930,13.0
AT5G64940,43.0
AT5G64960,64.0
AT5G65020,13.0
AT5G65160,45.0
AT5G65220,42.0
AT5G65360,11.0
AT5G65410,15.0
AT5G65420,208.0
AT5G65430,83.0
AT5G65700,186.0
AT5G65720,nan
AT5G65780,12.0
AT5G65800,44.0
AT5G65930,3.0
AT5G65950,80.0
AT5G66030,3.0
AT5G66120,22.0
AT5G66140,62.0
AT5G66190,42.0
AT5G66240,88.0
AT5G66280,2.0
AT5G66470,10.0
AT5G66570,80.0
AT5G66680,30.0
AT5G66750,9.0
AT5G66790,92.0
AT5G66850,nan
AT5G66880,130.0
AT5G66930,nan
AT5G67100,7.0
AT5G67250,33.0
AT5G67260,158.0
AT5G67270,37.0
AT5G67360,19.0
AT5G67380,26.0
AT5G67385,23.0
AT5G67500,62.0
AT5G67570,2.0
AT5G67610,36.0
AT5G67630,3.0
ATCG00020,45.0
ATCG00120,13.0
ATCG00270,6.0
ATCG00280,10.0
ATCG00340,12.0
ATCG00350,16.0
ATCG00470,45.0
ATCG00480,42.0
ATCG00490,42.0
ATCG00720,9.0
ATCG00730,1.0
ATCG00780,45.0
ATCG00800,42.0
ATCG00810,nan
ATMG01190,45.0
