node,_wkshell,degree_centrality,betweenness_centrality,eigenvector_centrality,closeness_centrality,load_centrality,pagerank,information_centrality
AT3G47110,0,0.0010834236186348862,0.00017439146284855506,0.006393844255381787,0.24313397282911628,0.00017331512625412925,7.648151009235737e-05,0.00017276747237195781
AT1G56145,0,0.0006500541711809318,1.3676650224648604e-06,0.00034843477321037453,0.2333560134420184,8.688179132730763e-07,6.188671614366665e-05,0.0001587168175269264
AT1G56150,0,0.0003250270855904659,0.0004353546967154732,4.780574161207597e-06,0.2379236272564905,0.0004334668103290281,7.500052878715306e-05,0.00010728678638292959
AT5G10500,0,0.00021668472372697725,0.0002105567886427058,6.768769035029882e-08,0.19113933789574977,0.0002105567886427058,7.995753092051661e-05,5.468421628928436e-05
AT1G56160,0,0.0004333694474539545,8.585946078772637e-05,5.190174096621646e-06,0.23271422365310682,0.00010952721699411423,5.9037595074743493e-05,0.000137670682582279
AT1G73730,0,0.0004333694474539545,1.6458301150638996e-05,1.1979244264646726e-05,0.2392100892032855,2.2450090415788507e-05,5.493960240503108e-05,0.00013799220025939243
AT1G56220,0,0.00010834236186348862,0.0,7.057220917813e-05,0.2251221880981687,0.0,3.293135224764163e-05,7.134849029065807e-05
AT1G56250,0,0.00021668472372697725,0.000421066619928444,1.285241974068096e-06,0.19449198612020493,0.000421066619928444,7.262562138626874e-05,6.524750711524577e-05
AT5G44110,0,0.00021668472372697725,0.0002105567886427058,1.8187190236467098e-08,0.1620652024105566,0.0002105567886427058,9.506414065324091e-05,4.1165382019932564e-05
AT2G20130,0,0.0027085590465872156,0.001388838992656508,0.01753900477683678,0.26705623992745525,0.001379681525586637,0.0001921077302993442,0.00019233915162235237
AT1G56340,0,0.0005417118093174431,0.00019803607260103612,0.0005720571050633129,0.23617636957434565,0.00022675201660281698,0.00010874342603475247,0.0001410745691659174
AT2G47470,0,0.00021668472372697725,7.063369019322118e-06,1.2401399047776536e-05,0.2115126899655989,1.0037080468407935e-05,5.545646213105458e-05,0.00010058006412304811
AT5G43470,0,0.00021668472372697725,2.567923474841407e-05,8.605171813274686e-06,0.21332469440784488,3.465680315340458e-05,4.512506196763373e-05,0.00010073616322629995
AT1G56345,0,0.00010834236186348862,0.0,9.602803741363412e-06,0.22742498799729927,0.0,2.4000510398028628e-05,7.140743608166676e-05
AT1G56430,0,0.00010834236186348862,0.0,9.068350827196092e-06,0.2178028336881795,0.0,2.8506558449386413e-05,7.169986061808596e-05
AT1G56580,0,0.00010834236186348862,0.0,1.4895324307058392e-05,0.2272767202136413,0.0,3.3121632585157064e-05,7.212078521609352e-05
AT1G56590,0,0.0004333694474539545,0.0003583530349366513,0.0001574700746879047,0.263185275253888,0.0004090999960772674,7.257543736798863e-05,0.00013953135846323777
AT2G39000,0,0.0007583965330444204,8.080319381788413e-06,2.6497074259767674e-05,0.24492413416233424,8.431366019147716e-06,6.412445519258248e-05,0.00015050937084969636
AT4G00480,0,0.0015167930660888408,0.00010048127410262641,4.434457330533466e-05,0.2556279811706606,0.00011310919293370306,0.00014125644306506516,0.00018208042108110167
AT4G11880,0,0.0010834236186348862,5.213572744742315e-05,4.173803248875246e-05,0.25520132324185246,6.244297244291787e-05,9.316465876991011e-05,0.00017504911532557595
AT4G25470,0,0.0004333694474539545,9.281175694709693e-06,2.0454799569903672e-05,0.23839219863870736,1.5253519802996232e-05,5.446059703914423e-05,0.00013711099203373822
AT4G31550,0,0.0005417118093174431,4.292772749002613e-05,4.6572951054861134e-05,0.2400666700648001,5.602187707674018e-05,6.922294472196927e-05,0.0001494381975927227
AT4G38180,0,0.0019501625135427952,0.00013514200490154506,8.280656301473895e-05,0.2627092807847024,0.00014910312694415504,0.00015732670842295604,0.00018841204786700962
AT5G15770,0,0.0003250270855904659,3.820181420322282e-06,1.7574154656965492e-05,0.23997412825685618,3.156181426781705e-06,3.968153034124603e-05,0.00012812933937222677
AT5G26805,0,0.00010834236186348862,0.0,8.620019606517853e-06,0.21567919003272792,0.0,2.4140183080486565e-05,7.187254097728077e-05
AT1G56660,0,0.00021668472372697725,0.0,3.585375809484291e-05,0.23808611675770372,0.0,4.980552679177269e-05,0.0001071533077165512
AT1G56680,0,0.00010834236186348862,0.0,6.496079554261636e-07,0.21091891266020918,0.0,2.9954628790238083e-05,7.189047695349842e-05
AT1G56710,0,0.00010834236186348862,0.0,0.0006017371084810859,0.21282460477234993,0.0,2.2622162974218903e-05,7.184095123567079e-05
AT3G05070,0,0.00021668472372697725,4.3175568567416946e-08,0.000984096210336431,0.2034877513432758,7.716453961442372e-08,2.7855438148783873e-05,0.00010555994364552852
AT4G18230,0,0.00010834236186348862,0.0,0.00025277121406870747,0.19708691323200522,0.0,2.2866217332636338e-05,6.942198400379763e-05
AT4G27580,0,0.00021668472372697725,4.127520653940327e-07,0.00037915250008368605,0.21046051508131905,7.649029835012547e-07,3.075404855933657e-05,0.00010483940430267702
AT1G57560,0,0.0006500541711809318,2.2292387321569002e-05,1.977373799292811e-05,0.24825192668221446,2.251854361706019e-05,6.475084136094096e-05,0.00015850271550951696
AT1G57660,0,0.00010834236186348862,0.0,2.549522111012289e-06,0.2075683621518649,0.0,3.41110839811549e-05,6.867915225555071e-05
AT1G57720,0,0.00010834236186348862,0.0,8.810455341029309e-108,0.00010834236186348862,0.0,0.00010833062506770665,0.0
AT2G18110,0,0.00010834236186348862,0.0,8.810455341029309e-108,0.00010834236186348862,0.0,0.00010833062506770665,0.0
AT1G57760,0,0.0003250270855904659,1.7665332935349543e-07,0.0012153272603641935,0.208586755140428,5.621949460728191e-07,3.3842946702769406e-05,0.0001257183988998854
AT5G50840,0,0.0015167930660888408,0.0006499308501493798,9.626078013993046e-06,0.23447351062772404,0.0006975127310362419,0.00021688746452056966,0.00016951313984890537
AT1G73805,0,0.0004333694474539545,6.723954781486099e-08,1.695858615481422e-05,0.2413430546641699,4.767285522029191e-08,4.3959393234604144e-05,0.00014156472125006998
AT5G23000,0,0.0010834236186348862,2.5551276132071293e-05,7.045112510353424e-05,0.264631699460512,2.5570451131802536e-05,9.179283879032224e-05,0.00017556416144060366
AT5G60960,0,0.00021668472372697725,3.053489089730196e-05,3.978844887885841e-06,0.2229282616711217,4.225602690667086e-05,3.768721857820796e-05,0.00010233062969067057
