,node,cagiada-dG
910,YPR187W,6.355302763269003
911,YGR005C,9.638147985378323
912,YBR083W,10.17575509445411
913,YOR303W,24.19294138162629
914,YDL198C,
915,YNR001C,30.088406056686807
916,YOR189W,2.7288953790918855
917,YBR014C,8.237572041856993
918,YFL039C,23.513148153164238
919,YPR184W,36.39250193074994
920,YGR010W,19.409206110313963
921,YKL011C,15.86200806013587
922,YOR006C,13.078701797782308
923,YER032W,10.990547179372467
924,YDR069C,18.087626357681934
925,YDR395W,30.398959165509247
926,YER110C,31.91605230620572
927,YHR007C,32.393609162063676
928,YMR308C,31.82168626811296
929,YKL209C,
930,YGR032W,
931,YNL323W,
932,YPL265W,
933,YOR327C,
934,YDR264C,
935,YBL050W,15.164190565992211
936,YER001W,
937,YEL042W,
938,YGL160W,
939,YHL031C,
940,YGL203C,
941,YIL005W,
942,YHR042W,
943,YJR086W,3.2183359098048907
944,YJL198W,
945,YMR054W,
946,YOR320C,
947,YOR212W,21.03933849520873
948,YDR508C,
949,YDR182W,
950,YKL039W,
951,YHL017W,
952,YPR037C,8.4303760475076
953,YMR071C,
954,YDR292C,25.27190476080155
955,YHR107C,16.33114590997051
956,YMR109W,28.781097439056197
957,YNL244C,4.096126387762284
958,YPL263C,26.866497029477014
959,YPL226W,25.655938565994504
960,YPR041W,17.483605189206383
961,YBR079C,26.62228264004196
962,YJL128C,18.669034900008686
963,YOR361C,30.583726521657752
964,YMR309C,19.20636028370508
965,R0020C,
966,YAL003W,8.998112626395164
967,YFL001W,21.37368581101601
968,YMR214W,17.43124395130797
969,YLR104W,6.1948372435584975
970,R0040C,
971,YER025W,26.848376795709854
972,YDR258C,29.66219423593148
973,YJR007W,13.799966373691674
974,YMR146C,20.39671264440279
975,YPL237W,7.20413629441428
976,YBR097W,31.373332785870076
977,YKL192C,4.8167406096025775
978,YDL073W,25.209429563591176
979,YPR135W,23.73951453020074
980,YBR094W,29.21522920481406
981,YGR167W,5.834973259628143
982,YFL014W,2.5605301531868765
983,YPL143W,5.3389545210662765
984,YKL121W,23.095402177070383
985,YER061C,30.08301748160005
986,YBL099W,36.20411934744745
987,YJL180C,16.876875977652443
988,YPL270W,
989,YBR028C,22.19378199268871
990,YHR086W,15.610624038757766
991,YKL012W,20.764892336533332
992,YLR275W,4.940354242493889
993,YPR182W,4.220366413526401
994,YML046W,28.549782440885306
995,YMR125W,28.808373737540542
996,YLR147C,4.513061606713904
997,YMR240C,11.069779871690388
998,YOR159C,4.131288055740435
999,YBR248C,35.173148004112754
1000,YPL148C,10.306327696501604
1001,YBR030W,26.32552395843559
1002,YCR028C-A,6.0742994519862545
1003,YOR374W,34.949079364860346
1004,YDR171W,9.496014893818584
1005,YFR016C,10.30347288603938
1006,YGL103W,7.034276744177992
1007,YBR073W,24.270934718340428
1008,YAL059W,3.577443234532625
1009,YGL013C,20.597129919286576
1010,YDR333C,22.385146581252272
1011,YLR029C,8.061657413033252
1012,YHR146W,9.724337467678824
1013,YNL067W,9.728774073413037
1014,YLR340W,13.472556496592627
1015,YOL127W,6.458969904041819
1016,YDR119W,
1017,YBR074W,
1018,YNR013C,
1019,YDL001W,
1020,YCR011C,
1021,YGR125W,
1022,YFR048W,
1023,YIL047C,
1024,YHR039C-A,2.84575434710165
1025,YNL321W,
1026,YLR093C,
1027,YOR270C,
1028,YOR087W,
1029,YOR332W,9.087431091516452
1030,YOR291W,
1031,YBR036C,
1032,YPL057C,
1033,YPL082C,28.246808947009967
1034,YBR043C,
1035,YBR042C,
1036,YBR046C,23.693096165491443
1037,YOL036W,6.656115361462053
1038,YBR048W,7.4337160352733065
1039,YGR189C,20.6429125205114
1040,YBR029C,
1041,YBR044C,27.07149709988048
1042,YBR049C,11.808017433508084
1043,YLR433C,26.957809929211095
1044,YBR109C,9.245610848235707
1045,YML057W,25.80217554085604
1046,YCR004C,15.074838297609306
1047,YDR032C,14.205574111740205
1048,YPL004C,12.702789178388064
1049,YBR052C,12.498064967068714
1050,YBR152W,3.582270440891432
1051,YDL098C,5.519307797987852
1052,YER029C,5.8704699961102484
1053,YDR473C,13.967104480247992
1054,YGR074W,5.550914458498733
1055,YER172C,26.343115018563832
1056,YGR091W,17.66248744376895
1057,YGR075C,9.770761581068296
1058,YJR022W,5.120412652349538
1059,YOR308C,10.168868858698817
1060,YPR178W,22.51066015062065
1061,YPR082C,8.262426415410436
1062,YKR022C,5.384975183818417
1063,YGR196C,7.465753663516555
1064,YDR239C,7.286390645085592
1065,YBR057C,4.489851893701762
1066,YGL036W,24.143969503042797
1067,YBR058C-A,2.0886677459817644
1068,YDR062W,30.75092580577138
1069,YMR296C,
1070,YKR089C,23.686117535134123
1071,YGL141W,27.26448747592573
1072,YBR059C,25.954985592034397
1073,YOR128C,35.96303162229795
1074,YMR259C,30.97873130943845
1075,YDL112W,30.720854910126988
1076,YBR067C,5.989362137639961
1077,YBR066C,5.969702269687117
1078,YBR069C,
1079,YEL040W,21.804601350988893
1080,YML042W,30.957348278209334
1081,YLR214W,
1082,YLR138W,
1083,YGR281W,
1084,YMR266W,
1085,YLR413W,
1086,YNL149C,
1087,YBR070C,11.658951141187021
1088,YCL019W;YDR034C-D;YFL002W-A;YGR161W-B,
1089,YMR011W,
1090,YKR031C,19.544588627841396
1091,YPL221W,
1092,YBR023C,
1093,YPL232W,
1094,YHR096C,
1095,YDL222C,
1096,YBR077C,7.6994884405322175
1097,YGR163W,14.531096256365503
1098,YCR075W-A,4.400220019595582
1099,YML121W,15.740337954709046
1100,YKR007W,3.7400992022263972
1101,YER098W,18.039662130196888
1102,YKL062W,5.250742430743416
1103,YGR083C,21.068758716609914
1104,YKR026C,17.1953542269347
1105,YMR311C,4.586750511850208
1106,YLR291C,17.563995093956056
1107,YOR260W,22.83707139615453
1108,YBL015W,32.60141349931863
1109,YOR204W,31.16688334664282
1110,YDR429C,9.676005261135952
1111,YGL097W,29.021072395011554
1112,YLR293C,14.465227497373233
1113,YGR270W,17.491274453327545
1114,YGR009C,9.572706009964024
1115,YDR164C,33.10303632212646
1116,YNR049C,3.821616807668925
1117,YAR007C,26.987479995238658
1118,YBR111W-A,4.519020538166886
1119,YHR099W,
1120,YBR081C,18.0659325010193
1121,YCL010C,10.76125409862916
1122,YBR198C,21.032176769328792
1123,YDR176W,14.672240035528773
1124,YDR145W,12.693395227569484
1125,YDR448W,17.894384737941454
1126,YDR392W,11.305575121548387
1127,YGL112C,19.05436937279471
1128,YGL066W,12.778186715916389
1129,YGR252W,21.14406590001994
1130,YGR061C,34.46097406069472
1131,YLR055C,22.248731496340323
1132,YMR236W,4.503564712381064
1133,YMR223W,24.142279976563334
1134,YPL254W,11.984727304639026
1135,YOL148C,11.447131561641598
1136,YML098W,4.53444063225194
1137,YDR167W,5.375269741764087
1138,YPL047W,3.504431089654223
1139,YCR042C,25.65324989334974
1140,YGR274C,11.505910929561994
1141,YML015C,12.282958522292224
1142,YMR005W,6.951214296999837
1143,YML114C,10.030068090238816
1144,YMR227C,16.254818426746343
1145,YPL011C,8.185871183915836
1146,YCR072C,31.111162131061157
1147,YER148W,14.976646057016149
1148,YOR023C,11.518838451560462
1149,YJL039C,31.697547511605737
1150,YDR321W,21.906275677323507
1151,YPL091W,30.577147726868557
1152,YHR084W,12.777415452221323
1153,YPL049C,5.0869925184525036
1154,YER151C,13.724005032813862
1155,YDL092W,5.881581474832151
1156,YCR087C-A,5.508820981437858
1157,YGR178C,11.997930662091308
1158,YGR148C,4.499362247374024
1159,YHR121W,8.143886353258674
1160,YLR075W,10.8862341699547
1161,YBR084C-A,7.099071304442809
1162,YBL092W,5.757379398950443
1163,YBR084C-A;YBL027W,
1164,YBR031W,16.99657074617495
1165,YBR191W,6.111896496871468
1166,YDR101C,28.048103704160116
1167,YDL191W;YDL136W,
1168,YDR382W,4.30826242740689
1169,YER056C-A,4.639124314827824
1170,YEL054C;YDR418W,
1171,YFL034C-A,5.6733866599593
1172,YGL031C,4.461452677011242
1173,YFR031C-A;YIL018W,
1174,YGL099W,26.266535894789858
1175,YGL076C,11.66483159263496
1176,YGL246C,21.811551433301553
1177,YGL147C,9.426744370938396
1178,YGR034W,6.410339728431897
1179,YHL001W,6.50489562653407
1180,YHR010W;YDR471W,
1181,YHL033C,11.098695474336004
1182,YIL133C,9.978293642759626
1183,YIL052C,4.70151895204463
1184,YJL189W,1.8871934497363405
1185,YJL177W,9.365898017729283
1186,YKL180W,9.524281088552918
1187,YKL006W,6.2401365887526685
1188,YLL045C,11.358454542177942
1189,YMR242C;YOR312C,
1190,YNL162W;YHR141C,
1191,YNL069C,10.006548977833624
1192,YNL227C,17.22699929111653
1193,YOL120C;YNL301C,
1194,YOL039W,3.833587308069503
1195,YOR063W,20.107515814679832
1196,YPL009C,25.065528148945695
1197,YPL131W,15.101606832704782
1198,YPR043W;YJR094W-A,
1199,YPL220W;YGL135W,
1200,YPR102C;YGR085C,
1201,YHR016C,17.135973059626483
1202,YEL046C,21.216703449561116
1203,YCR053W,35.44581939237765
1204,YML017W,12.013007747307928
1205,YPR189W,29.07380410623524
1206,YOR076C,20.061641616708677
1207,YDR480W,5.237508319092788
1208,YBR085C-A,3.0339566704307126
1209,YKL116C,21.753372559283257
1210,YGR090W,28.961886886821997
1211,YBR086C,
1212,YBR106W,
1213,YBR078W,21.046563214730522
1214,YDR011W,
1215,YDL121C,
1216,YDR261C,28.28979490877688
1217,YDR033W,
1218,YIL121W,
1219,YGL008C,
1220,YKL129C,29.82946452466147
1221,YKL077W,
1222,YMR215W,26.944780941384977
1223,YMR086W,8.484661695501927
1224,YMR307W,29.99005401204054
1225,YOL030W,26.29947754399319
1226,YPL154C,23.603411819163377
1227,YGR086C,11.963512772499085
1228,YHR094C,
1229,YML125C,
1230,YMR183C,
1231,YDR051C,16.49670768592584
1232,YLR066W,
1233,YNR050C,30.141239073185343
1234,YPR055W,18.29902008509544
1235,YPL110C,25.872364224872733
1236,YDR468C,
1237,YDR107C,
1238,YJR040W,
1239,YLR083C,
1240,YOL018C,
1241,YKL150W,18.544849215885154
1242,YKL073W,31.94888754614548
1243,YAL031C,21.179759595269605
1244,YHL003C,
1245,YIL016W,5.488461874111959
1246,YKL105C,11.342350792380364
1247,YKL142W,7.743392457366398
1248,YHR077C,29.356520386397687
1249,YMR202W,11.795795156723127
1250,YER173W,23.251684535202664
1251,YJR068W,21.310188025608802
1252,YOL094C,20.350364203073156
1253,YNL290W,21.83602241991223
1254,YCL016C,19.307996039626136
1255,YHR191C,5.682128504993096
1256,YMR078C,21.0375900484526
1257,YOR144C,18.488054305295606
1258,YGR253C,15.851215939950274
1259,YHL030W,35.06603773188868
1260,YHR200W,10.625440740568258
1261,YHR027C,21.984984359201025
1262,YIL075C,30.885349046210365
1263,YKL206C,13.763210195240035
1264,YKL145W,20.40318440441494
1265,YLR199C,12.593435167816619
1266,YCR016W,8.572575491943324
1267,YGR283C,16.661568819988734
1268,YNL175C,14.189909566932121
1269,YDL208W,7.897220246710449
1270,YBR090C,2.5609542665365588
1271,YBR093C,27.131403607335354
1272,YIL119C,7.532809072651033
1273,YBR092C,27.06042526478563
1274,YGL155W,21.418021785188344
1275,YKL019W,18.468879279092068
1276,YAL013W,6.197156986146873
1277,YKL185W,7.951882319200989
1278,YBR095C,9.581624425385206
1279,YDL076C,12.664294459766806
1280,YIL084C,5.647896795294219
1281,YNL097C,9.201535490442835
1282,YMR263W,6.432550470723224
1283,YOL004W,18.33954782854559
1284,YNL330C,27.804397759018542
1285,YPL181W,8.845993665171282
1286,YPL139C,21.73107692015429
1287,YLR183C,12.942570314707043
1288,YPR023C,14.665877057786258
1289,YAL034C,10.820905445053162
1290,YHR001W,23.197189266587035
1291,YLR360W,15.822892519032438
1292,YPL120W,14.608452394268449
1293,YLR240W,22.62763077266784
1294,YBR296C,
1295,YER081W,27.299653454615097
1296,YJR127C,13.414421008833203
1297,YNL229C,17.28431849229986
1298,YCL025C,
1299,YBR208C,43.24253989733551
1300,YBR150C,18.636075236296115
1301,YNL250W,23.645818615818886
1302,YKR025W,7.776498747580329
1303,YBR154C,12.198588838491125
1304,YHR143W-A,2.080606579332945
1305,YNL039W,11.173129288791253
1306,YKL144C,10.642121496779433
1307,YNL151C,5.498589590989115
1308,YNL113W,6.625426321719842
1309,YOR116C,30.39089311207763
1310,YNR003C,10.894335244209898
1311,YOR210W,3.5586352469480387
1312,YOR207C,26.617540921676742
1313,YPR110C,20.624858581861112
1314,YOR224C,6.956450811196145
1315,YPR190C,24.137467445492423
1316,YDR045C,4.93211491185317
1317,YCL028W,10.351207148802876
1318,YDR166C,13.874523855041922
1319,YGL233W,15.79890989264685
1320,YER008C,19.25797424159546
1321,YJL085W,26.948030208228744
1322,YIL068C,20.1820421595626
1323,YLR166C,14.815358061568597
1324,YBR102C,10.945576078806509
1325,YBR103W,24.05105237687015
1326,YDR155C,14.04070841593431
1327,YCR033W,10.872354866408092
1328,YIL112W,15.891078191746255
1329,YGL194C,27.289640434062008
1330,YOL068C,26.992319760969355
1331,YKR029C,19.24326317980084
1332,YDL215C,25.797349670167886
1333,YBR105C,11.72306425796261
1334,YDL176W,21.89484360804052
1335,YDR310C,9.199735015476344
1336,YOL091W,8.69995279623831
1337,YOR279C,5.711661019458408
1338,YDR407C,25.939558965034905
1339,YDR472W,9.261825090552707
1340,YGR166W,17.284941491506835
1341,YMR218C,24.476632743342982
1342,YKR068C,9.062463411465789
1343,YML077W,6.700372358395837
1344,YOR115C,10.852001466419187
1345,YNL014W,32.169779499953684
1346,YGL227W,15.091613124962015
1347,YDR255C,17.189140700584108
1348,YIL097W,20.36463540597315
1349,YIL017C,27.078558228603345
1350,YMR135C,12.988529121302708
1351,YDL052C,
1352,YGL195W,39.86181463464314
1353,YML075C,
1354,YBR171W,
1355,YGL012W,
1356,YHR133C,
1357,YGL054C,
1358,YLR372W,
1359,YIL043C,17.82761094036267
1360,YMR110C,31.398412318362293
1361,YPL207W,21.488246392828472
1362,YGL038C,
1363,YJL183W,
1364,YKL004W,
1365,YJR075W,
1366,YOR099W,
1367,YJR117W,
1368,YBR283C,
1369,YCL045C,
1370,YMR161W,
1371,YOR254C,
1372,YPL085W,14.528718947601508
1373,YEL017W,
1374,YBL005W-B,20.954595853144895
1375,YER015W,34.237703627106924
1376,YCR010C,
1377,YLR450W,
1378,YMR149W,
1379,YPR124W,
1380,YOL129W,
1381,YJR049C,21.221389590001117
1382,YBR211C,5.5326099538315185
1383,YDR201W,3.2814758354411877
1384,YDR383C,7.226705837246115
1385,YDR318W,12.751797277592647
1386,YGR113W,4.235213041203679
1387,YIL144W,15.515225569563857
1388,YGR179C,7.502025983023804
1389,YJR112W,5.227746215227386
1390,YIR010W,7.631186424902717
1391,YOL069W,11.175393807674329
1392,YPL233W,5.395031367575997
1393,YPL018W,11.658798891102593
1394,YBR107C,12.196400191411703
1395,YDR432W,16.66756522457203
1396,YHR127W,7.0135165259817
1397,YJL122W,3.9661741706468714
1398,YHR193C,6.666382503468659
1399,YLR024C,29.35770282767958
1400,YDR254W,17.166460752174313
1401,YPR046W,4.036106501078132
1402,YOL151W,24.013657349195608
1403,YKL159C,7.565282063448233
1404,YLR134W,34.03594624651065
1405,YFL005W,12.998811635306318
1406,YBR110W,
1407,YJR132W,30.26751254444317
1408,YBR111C,11.379444306366288
1409,YBR112C,32.29584623419655
1410,YCR084C,21.184848478574477
1411,YLR178C,12.534713350356187
1412,YDR481C,
1413,YFL004W,
1414,YER072W,
1415,YJL012C,
1416,YPL019C,
1417,YBR117C,41.971673122665266
1418,YMR297W,30.58958908250909
1419,YBR118W,41.81364153573628
1420,YBR121C,
1421,YER036C,32.48891761752653
1422,YPR081C,33.78404270306354
1423,YBR119W,13.368006387983163
1424,YDR235W,26.539207094858295
1425,YDL087C,10.28363536435406
1426,YDR240C,16.935445434826427
1427,YGR013W,14.035545747457396
1428,YER007W,26.59981516507867
1429,YPL178W,9.587755028427189
1430,YBR120C,6.359389794419447
1431,YPL215W,14.92131788063529
1432,YOR011W,
1433,YNL077W,18.269565740471123
1434,YLR299W,33.919880024964534
1435,YHR138C,4.210637504460438
1436,YDR186C,15.394940133914005
1437,YBR125C,21.973537620396794
1438,YDR247W,20.794902791656238
1439,YBR126C,30.57815912614575
1440,YDR074W,30.30934340386433
1441,YML100W,18.245765692583742
1442,YMR261C,19.48240469926431
1443,YJL054W,18.920110741854835
1444,YDL185W,30.820765609172128
1445,YDR202C,16.466715439570056
1446,YEL051W,8.044564999420926
1447,YGR020C,7.281167999226649
1448,YKL080W,20.781844964532066
1449,YJR033C,29.219135711557136
1450,YLR447C,17.24848514607358
1451,YPL234C,
1452,YPR036W,24.216154208053144
1453,YDL128W,
1454,YER123W,22.533848406248765
1455,YLL015W,
1456,YLR034C,
1457,YLL048C,
1458,YLR241W,
1459,YOR118W,27.35543701616496
1460,YBR127C,29.693340583940632
1461,YGR117C,23.495141280063187
1462,YDR089W,
1463,YIL002W-A,1.9252692236712363
1464,YPL006W,
1465,YIL088C,
1466,YKL146W,
1467,YMR221C,
1468,YNL101W,
1469,YHR026W,
1470,YOR316C,
1471,YEL013W,31.982768183458944
1472,YKL175W,
1473,YJR039W,25.78059354357347
1474,YHL047C,
1475,YBR131W,20.664751128872293
1476,YGL124C,22.324208052543387
1477,YGR186W,11.958448904604747
1478,YIL021W,16.624147756997196
1479,YJL140W,9.239388084123833
1480,YOR151C,27.719291914552606
1481,YOL005C,6.495596124942664
1482,YPR086W,14.70172289012403
1483,YBR133C,30.392191975007236
1484,YBR160W,21.058901628582017
1485,YDL155W,17.872337936304557
1486,YLR079W,5.241344338920672
1487,YLR131C,7.158546881394334
1488,YMR199W,16.679952052492794
1489,YMR102C,24.53729813549811
1490,YPR120C,17.88165451833343
1491,YPR119W,18.17757099946949
1492,YBR135W,8.66408391221645
1493,YBR137W,10.810170124863037
1494,YOR007C,14.414597544438346
1495,YBR138C,8.212934149071913
1496,YBR169C,35.457046326093334
1497,YHR111W,27.799914885855703
1498,YOR164C,15.85301963285701
1499,YOL081W,
1500,YOR371C,21.295397184442386
1501,YAL056W,22.592984280363897
1502,YBR140C,
1503,YKR008W,22.591342188301276
1504,YDR060W,19.423213296646615
1505,YMR229C,29.780930817639682
1506,YBR142W,27.195369322569967
1507,YLR175W,25.800106831183903
1508,YHR108W,19.069206751995786
1509,YLR380W,22.802807430011484
1510,YNL220W,30.86650448851709
1511,YNL189W,30.55722093373343
1512,YKL117W,8.687883794208675
1513,YLR058C,27.84152210780407
1514,YMR276W,12.909635740445383
1515,YIR034C,25.19436790038404
1516,YGL106W,8.921349448157715
1517,YOL076W,32.03867865922896
1518,YOR326W,31.813030085983222
1519,YOR284W,5.724942601843604
1520,YBR151W,18.274703135113615
1521,YDL167C,21.704929640192727
1522,YBL081W,4.434332122381103
1523,YMR275C,19.390689796227882
1524,YGR187C,22.517591028614188
1525,YBR155W,20.223496794345778
1526,YIL150C,16.448484812117186
1527,YBR156C,7.389681034986976
1528,YOR178C,12.952077497511766
1529,YER019C-A,
1530,YBR162C,22.638003137178146
1531,YBL100W-A;YCL020W;YDR034C-C;YFL002W-B;YGR161W-A;YLR410W-A;YLR424C-B;YOR343W-A,
1532,YBR164C,12.443303599641247
1533,YBR163W,24.439520108124256
1534,YBR168W,
1535,YHR150W,
1536,YLR324W,
1537,YML056C,32.50231468920006
1538,YBR172C,10.53971029222927
1539,YDR216W,12.463130198352042
1540,YLR292C,8.956076398875334
1541,YLR378C,
1542,YPL094C,
1543,YBR173C,4.014366891349472
1544,YFL007W,29.52758609659415
1545,YGL011C,15.31017167393456
1546,YFR050C,14.523229355496213
1547,YGR135W,14.7836655160569
1548,YFR052W,10.740762227737811
1549,YGL048C,21.095582686036963
1550,YBR061C,17.719748452127682
1551,YBR181C,10.72136223994874
1552,YDR404C,8.954275584447096
1553,YLR336C,17.169966479692256
1554,YER082C,23.619729933762315
1555,YGR145W,22.037614267287484
1556,YGL171W,28.137384260834615
1557,YPL217C,23.303779611758486
1558,YOL124C,23.859812163819043
1559,YGR065C,
1560,YLR404W,
1561,YJR118C,
1562,YLR435W,8.560391039721662
1563,YHR009C,27.44081968384737
1564,YDR165W,24.378392605879412
1565,YBL025W,4.606895274116678
1566,YMR121C,8.160387555517751
1567,YNL262W,35.176419860369016
1568,YLL034C,24.755321095948172
1569,YJL010C,28.545116132172602
1570,YDR012W,17.102470773965315
1571,YDR174W,7.5446548715117085
1572,YER047C,9.77931986821797
1573,YHR170W,24.098007225607763
1574,YCR035C,19.01159568082207
1575,YJL050W,28.26265915151541
1576,YLR397C,30.47113819520364
1577,YNR024W,2.7973434317175494
1578,YOR001W,28.2485403302243
1579,YKR024C,29.80433042633555
1580,YBR194W,3.909748038984464
1581,YPR152C,17.418985976026505
1582,YBR195C,22.095027164972603
1583,YML102W,24.47643124953272
1584,YCL043C,30.75612774638458
1585,YER031C,13.170324744672874
1586,YCR012W,32.204042243433136
1587,YDR226W,15.770251286901042
1588,YKL152C,17.342869262548387
1589,YKL060C,24.233679024913883
1590,YLR044C,35.21593688808203
1591,YOR020C,6.046609767747326
1592,YLR354C,23.624915752064698
1593,YPL106C,34.78104252041324
1594,YPL089C,9.112642901806593
1595,YER091C,37.46374698855261
1596,YBR238C,20.674640413443868
1597,YGR192C,21.288618759268385
1598,YER043C,33.15757008627293
1599,YFL028C,15.02624483706196
1600,YJL052W,20.87378856476753
1601,YGL253W,30.24014286914652
1602,YDL025C,19.398415665537318
1603,YGR254W,35.01477906397682
1604,YER023W,18.99389159446089
1605,YHR174W,34.60707051142993
1606,YJR104C,10.139634658691094
1607,YJR009C,21.042276580551956
1608,YKL056C,8.326264550302362
1609,YOL109W,3.137115071853998
1610,YGR180C,17.248180612567232
1611,YJL026W,20.523574168184012
1612,YNL160W,17.46608455067278
1613,YML058W-A,1.7042708090519303
1614,YOR230W,21.830577298835326
1615,YOR229W,21.49910505963052
1616,YOR283W,14.102558771179627
1617,YHR179W,27.943875859743944
1618,YPL171C,28.06447473656653
1619,YGR204W,38.32756210761798
1620,YJR139C,24.146662651400586
1621,YLR028C,33.59441920106474
1622,YMR120C,34.759441746662695
1623,YNL273W,24.057439782305163
1624,YLR274W,25.393940817725614
1625,YEL032W,26.09402508921719
1626,YKL179C,
1627,YBR207W,
1628,YFL041W,
1629,YMR318C,25.995552725691198
1630,YGR095C,13.553462543357002
1631,YJR135C,6.745849749900139
1632,YDR320C-A,2.4201151608128635
1633,YGL061C,4.186535428151339
1634,YKL138C-A,2.0873297317953536
1635,YKL052C,3.72575704536297
1636,YKR083C,2.890873554201333
1637,YKR037C,7.611450457183631
1638,YBR233W-A,2.390461097445577
1639,YMR117C,4.8481950182712295
1640,YGL062W,41.14147255318963
1641,YFR049W,4.3377410926038955
1642,YJR010C-A,
1643,YLR457C,5.356513106806189
1644,YBR223C,23.612478918253714
1645,YER132C,27.98606705898915
1646,YGL021W,8.750879742158165
1647,YDR422C,9.115076578713667
1648,YNL042W,5.555137134838983
1649,YLR096W,25.76374096879913
1650,YOR233W,20.973295427583732
1651,YBR225W,16.60392040085834
1652,YGL197W,27.139582618101606
1653,YPL070W,17.585466891018083
1654,YKL203C,31.575055156230455
1655,YIL124W,18.760492503873937
1656,YIL108W,35.4322341313286
1657,YIL156W,19.910361024055764
1658,YGL078C,29.918089296847377
1659,YGR266W,32.8343336133313
1660,YGR240C,31.82949662345692
1661,YGL206C,34.33263523089227
1662,YNL243W,20.32933638341309
1663,YIL062C,8.516001584599499
1664,YDL029W,23.804292645233847
1665,YJR065C,23.51120571722771
1666,YLR206W,15.294600426427031
1667,YKL013C,7.430018282686881
1668,YNL084C,11.215789833547817
1669,YLR370C,11.014202993671258
1670,YNR035C,14.980127541338755
1671,YGL181W,15.74432174696187
1672,YDL204W,
1673,YCL037C,10.186425906326184
1674,YBR236C,20.218305745353934
1675,YBR239C,19.45256486299
1676,YDR170C,23.167980686627104
1677,YER129W,25.76517574677339
1678,YGR130C,13.591157847882641
1679,YNL272C,15.51117592868158
1680,YGR159C,14.045453656255846
1681,YOL017W,21.12744739177007
1682,YDR365C,16.70449451796154
1683,YDL153C,10.82297359747651
1684,YDL148C,16.367079790165455
1685,YDR324C,30.166153554699694
1686,YDR083W,16.179009494082344
1687,YDR398W,21.2526222305971
1688,YDR339C,8.394227581107126
1689,YDR449C,18.92725025727834
1690,YER127W,7.0570959291081845
1691,YGR128C,26.073840017766287
1692,YHR196W,23.029994242273162
1693,YHR169W,25.93535836401736
1694,YIL091C,24.360621919295223
1695,YIL019W,8.053729991660719
1696,YJL033W,32.501600680084564
1697,YJL109C,22.19080863035231
1698,YJL069C,19.957048360872154
1699,YKL099C,6.648574337238297
1700,YJR002W,11.00980673595752
1701,YLL011W,19.424086684509877
1702,YKR060W,14.881944165414303
1703,YLR129W,31.665888399113346
1704,YLR051C,5.364338761097262
1705,YLR222C,31.103438477143115
1706,YLR186W,14.556332521600122
1707,YML093W,10.834416450923783
1708,YLR409C,32.1698148549571
1709,YMR128W,20.427664465023838
1710,YMR093W,21.54472166165794
1711,YNL075W,12.183978757334616
1712,YNR054C,9.124877497505828
1713,YNL132W,30.212967413422938
1714,YOR078W,3.527114932269842
1715,YOL010W,21.961654199365462
1716,YPL126W,27.80237770749778
1717,YOR287C,6.320903753020867
1718,YPR112C,19.79226733955339
1719,YPR144C,27.09888371676171
1720,YPR137W,25.373340382900288
1721,YBR230C,2.205950446249122
1722,YLR007W,15.651625851368667
1723,YDR299W,13.063719172449916
1724,YLR003C,11.560979875518813
1725,YLR197W,21.07501284389374
1726,YOR310C,21.560440531607522
1727,YHR069C,15.402759051904214
1728,YHR081W,5.831627413949048
1729,YNL232W,11.885298761204222
1730,YKR096W,16.937234918679344
1731,YIL151C,19.434831291383148
1732,YML091C,23.477263419071676
1733,YBR249C,25.67211296074995
1734,YDR108W,24.938631045380166
1735,YDR246W,9.449022644438747
1736,YBR254C,8.223477000863173
1737,YBR255W,8.527813447104771
1738,YOR324C,
1739,YBR259W,23.93317871200924
1740,YJL098W,25.347359397460327
1741,YDL047W,21.91658406267155
1742,YBR261C,14.44046477836331
1743,YIR026C,19.747211251353296
1744,YOR252W,7.745820526099204
1745,YOR201C,17.795822620020342
1746,YBR269C,4.438299597873253
1747,YPL190C,17.09298415984875
1748,YNL155W,8.361371326605703
1749,YBR272C,26.4844124801856
1750,YGL004C,23.907174642463666
1751,YGR232W,15.477418634775814
1752,YIL007C,10.878327448556872
1753,YMR219W,12.21896076984461
1754,YKR090W,7.569898147221773
1755,YMR100W,18.454093492567004
1756,YBR278W,5.409850170227812
1757,YDR121W,6.239939084242344
1758,YPR175W,24.150645186273863
1759,YGL133W,22.60059300129197
1760,YOR304W,27.763033598365276
1761,YGL244W,14.21744809423297
1762,YGL207W,28.33132725969851
1763,YLR418C,16.53739895545904
1764,YOR123C,9.551404547625495
1765,YOL145C,27.96353617184697
1766,YGR116W,19.644797855344052
1767,YGR063C,6.540603968842248
1768,YBR281C,29.74899758300855
1769,YNL191W,20.520342804433287
1770,YBR288C,20.888980426423043
1771,YGR261C,27.93312186740981
1772,YPL195W,28.167025928999045
1773,YJL024C,8.353924032822936
1774,YBR289W,22.453989250285318
1775,YFL049W,22.063471732176925
1776,YCR037C,
1777,YHL025W,5.604929453395232
1778,YGR275W,3.548436539117853
1779,YKL216W,21.647697083340994
1780,YJL176C,11.40295988316471
1781,YMR033W,23.16072034468675
1782,YOR290C,16.48540134839679
1783,YNR023W,16.007804219082235
1784,YPR034W,22.674363680540914
1785,YPL016W,15.73995521389314
1786,YGR191W,
1787,YLL061W,
1788,YML111W,20.663266807059536
1789,YBR302C,
1790,YBR291C,
1791,YCL005W,
1792,YKL029C,32.87505664667276
1793,YHR167W,6.1026150082553885
