source,target,label,evidence_count,source_files,sources,methods
AT2G02060,AT5G56780,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02060,AT5G60142,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02060,AT5G65210,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02070,AT3G49950,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02070,AT4G03250,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02070,AT4G15250,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02070,AT5G35330,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02080,AT2G43790,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:19095804,Biochemical Activity
AT2G02080,AT4G01370,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:19095804,Biochemical Activity
AT2G02090,AT2G38750,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Arabidopsis consortium; PUBMED:21798944,Two-hybrid; Y2H
AT2G02090,AT3G12560,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29948659,PCA
AT2G02090,AT4G33945,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29948659,PCA; Two-hybrid
AT2G02090,AT5G16850,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29948659,PCA; Two-hybrid
AT2G02090,AT5G56630,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:21798944,Two-hybrid
AT2G02090,AT5G67580,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29948659,Two-hybrid
AT2G02160,AT2G46990,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:32612234,Two-hybrid
AT2G02160,AT3G04730,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:32612234,Two-hybrid
AT2G02160,AT3G12250,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:32612234,Two-hybrid
AT2G02160,AT4G03250,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02160,AT4G15250,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02170,AT3G12180,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Jones et al.; PUBMED:24833385,PCA; Y2H
AT2G02220,AT2G16250,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02220,AT2G18960,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:26071421,FRET; Two-hybrid
AT2G02220,AT2G23950,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02220,AT2G28960,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02220,AT2G45340,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02220,AT3G02880,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02220,AT3G08680,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02220,AT3G14350,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02220,AT3G28450,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02220,AT3G42880,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02220,AT3G47090,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02220,AT3G51740,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02220,AT3G56100,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02220,AT4G20270,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02220,AT4G22730,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02220,AT4G23740,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02220,AT4G30190,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:26071421,FRET; Two-hybrid
AT2G02220,AT4G30520,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02220,AT4G31250,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02220,AT4G33430,in vitro,3,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:26071421; PUBMED:29320478,FRET; Reconstituted Complex; Two-hybrid
AT2G02220,AT5G16590,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02220,AT5G20690,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02220,AT5G45780,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02220,AT5G45840,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02220,AT5G53320,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02220,AT5G62710,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02220,AT5G63710,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02220,AT5G65240,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02220,AT5G65700,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:29320478,Reconstituted Complex
AT2G02230,AT2G03170,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G02230,AT2G25700,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G02230,AT3G60010,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G02230,AT4G34210,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G02230,AT4G34470,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G02230,AT5G42190,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:12795696; PUBMED:23166809,Two-hybrid
AT2G02300,AT3G47620,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:21798944,Two-hybrid
AT2G02300,AT3G49580,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:21798944,Two-hybrid
AT2G02300,AT5G42190,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Arabidopsis consortium; PUBMED:21798944,Two-hybrid; Y2H
AT2G02320,AT4G34210,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G02320,AT4G34470,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G02320,AT5G42190,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:23166809,Two-hybrid
AT2G02360,AT4G34210,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:14749489,Two-hybrid
AT2G02360,AT4G34470,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:14749489,Two-hybrid
AT2G02360,AT5G42190,in vitro,3,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Arabidopsis consortium; PUBMED:14749489; PUBMED:21798944,Two-hybrid; Y2H
AT2G02410,AT2G23290,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Arabidopsis consortium; PUBMED:21798944,Two-hybrid; Y2H
AT2G02410,AT3G22960,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Arabidopsis consortium; PUBMED:21798944,Two-hybrid; Y2H
AT2G02410,AT4G28640,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Arabidopsis consortium; PUBMED:21798944,Two-hybrid; Y2H
AT2G02410,AT5G37670,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Arabidopsis consortium; PUBMED:21798944,Two-hybrid; Y2H
AT2G02450,AT2G20570,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02450,AT2G23290,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02450,AT2G29580,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02450,AT2G31070,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02450,AT2G45680,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02450,AT3G02150,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02450,AT3G12910,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02450,AT3G15030,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02450,AT3G18550,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02450,AT3G23240,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02450,AT3G45150,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02450,AT3G47620,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02450,AT3G53310,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02450,AT3G60670,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02450,AT4G04885,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02450,AT4G36860,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02450,AT5G08330,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02450,AT5G23280,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02450,AT5G60120,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02450,AT5G60970,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02470,AT2G02470,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:24465219,Two-hybrid
AT2G02470,AT3G01140,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02470,AT3G11200,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:24465219,Two-hybrid
AT2G02470,AT3G58630,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02470,AT4G30860,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:21798944,Two-hybrid
AT2G02470,AT5G05610,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:24465219,Two-hybrid
AT2G02470,AT5G20510,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:24465219,Two-hybrid
AT2G02470,AT5G44280,in vitro,3,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:24465219,Reconstituted Complex; Two-hybrid
AT2G02510,AT5G65210,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:21952135,Two-hybrid
AT2G02540,AT2G04038,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT2G04890,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT2G13570,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT2G25620,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT2G29580,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT2G30432,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT2G32700,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT2G33290,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT2G33610,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT2G36026,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT2G36610,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:16428600,Two-hybrid
AT2G02540,AT2G36740,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT2G38130,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT2G40260,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT2G41690,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT2G46735,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT2G46990,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:32612234,Two-hybrid
AT2G02540,AT3G01220,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT3G01970,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT3G02150,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT3G04730,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:32612234,Two-hybrid
AT2G02540,AT3G07220,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT3G07740,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT3G15210,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT3G15540,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:32612234,Two-hybrid
AT2G02540,AT3G19070,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT3G24490,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT3G28730,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT3G46600,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT3G50890,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT3G62340,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:32612234,Two-hybrid
AT2G02540,AT4G00870,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT4G01460,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT4G03250,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT4G08150,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT4G10600,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT4G18710,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:32612234,Two-hybrid
AT2G02540,AT4G32280,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:32612234,Two-hybrid
AT2G02540,AT5G04820,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT5G05330,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT5G06160,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT5G09460,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT5G09750,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT5G12980,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT5G17800,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT5G25220,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT5G26749,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT5G27320,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,Altmann et al.; PUBMED:32612234,Two-hybrid; Y2H
AT2G02540,AT5G27910,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT5G37260,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT5G38800,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT5G39760,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT5G42780,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
AT2G02540,AT5G44210,in vitro,1,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx,PUBMED:32612234,Two-hybrid
AT2G02540,AT5G52010,in vitro,2,BIOGRID-ARABIDOPSIS-THALIANA-5.0.258.tab3.xlsx; Table S1.xlsx,PUBMED:28650476; Trigg et al.,Two-hybrid; y2H
