gene,Lyu_lysate_cell_MS2_Tm,Lyu_lysate_cell_MS2_R2,Lyu_lysate_cell_MS2_RSE,Lyu_intact_cell_MS2_Tm,Lyu_intact_cell_MS2_R2,Lyu_intact_cell_MS2_RSE,Lyu_intact_cell_MS3_Tm,Lyu_intact_cell_MS3_R2,Lyu_intact_cell_MS3_RSE
AT4G25740,57.01608522,0.990773641,0.038053663,54.28566356,0.993042095,0.041179663,,,
AT4G26630,,,,60.37252378,0.92936881,0.092946007,,,
AT4G26750,50.4298542,0.978414972,0.071438364,,,,,,
AT4G27070,45.87228332,0.992222588,0.034422553,50.57551542,0.978191353,0.067203801,55.79191184,0.974033463,0.069527121
AT4G27090,45.60238007,0.99464444,0.029180162,58.03375645,0.958498556,0.092689821,58.36380036,0.939028101,0.125020991
AT4G27430,67.43807804,0.975277409,0.040198321,,,,,,
AT4G27440,40.77638279,0.998855119,0.013663669,40.95536623,0.996726134,0.025786797,40.39891911,0.998887094,0.015505397
AT4G27500,51.87032179,0.993928292,0.027865993,42.42546141,0.986160813,0.053515554,42.62312235,0.96531273,0.088215362
AT4G28440,44.61680117,0.993220133,0.037529588,41.51142988,0.990914208,0.041967502,40.23393449,0.990731817,0.0430892
AT4G28750,66.43403925,0.929619396,0.067605096,61.60785564,0.989198118,0.039895824,63.85815038,0.957378206,0.093301639
AT4G28910,64.50331176,0.974632038,0.047105487,56.09627171,0.982401576,0.051575561,,,
AT4G29040,37.55905786,0.978871593,0.046518376,46.61815574,0.981932189,0.066221062,44.49618019,0.992515878,0.04324621
AT4G29060,57.20470559,0.996294467,0.022178871,46.33100275,0.993379317,0.040545165,46.29015542,0.992639588,0.043153271
AT4G29130,39.73915991,0.996808882,0.022658196,51.42129615,0.997373864,0.025817434,51.41007969,0.999102173,0.015325951
AT4G29160,59.79769535,0.973967115,0.056961083,55.55083854,0.987229105,0.044508434,,,
AT4G29330,34.61463764,0.983762029,0.043171221,57.18891375,0.989717568,0.042195566,,,
AT4G29680,61.60329684,0.993441537,0.024687639,60.40001972,0.992968127,0.030911109,63.20648622,0.951524856,0.102525464
AT4G29700,,,,62.96528861,0.950892825,0.078643781,,,
AT4G29810,39.78061632,0.994705925,0.027440499,45.65484728,0.992631454,0.039326473,,,
AT4G29830,56.89465458,0.958070787,0.091861694,,,,,,
AT4G30190,35.58835571,0.998728834,0.013275294,50.79587279,0.996816062,0.028595361,50.64750441,0.99679136,0.029103398
AT4G31120,35.29723182,0.997855941,0.017184597,49.60831649,0.999046347,0.015444826,,,
AT4G31180,42.58975363,0.999252396,0.01244775,49.08254045,0.993517211,0.041152979,48.24013177,0.993947423,0.041094661
AT4G31300,60.76378169,0.963533662,0.083742651,49.91344083,0.993173593,0.039961593,,,
AT4G31490,,,,46.11614491,0.997656606,0.022629052,,,
AT4G31500,37.89258789,0.994926828,0.026670153,44.65215671,0.9921859,0.037204296,,,
AT4G31700,58.03610778,0.922615831,0.070825977,,,,65.49745774,0.870869559,0.199497604
AT4G31990,51.47795405,0.995386288,0.033975697,,,,,,
AT4G32150,43.47878931,0.983452505,0.057030928,47.81623559,0.96440523,0.08372978,,,
AT4G32260,58.57895529,0.986251324,0.036878999,61.2278094,0.992229304,0.033476177,62.29381245,0.977348329,0.065003839
AT4G32470,47.9967213,0.99540175,0.022642574,57.09213618,0.996218421,0.025475011,59.25518461,0.992227456,0.04022847
AT4G32520,52.97282918,0.997970451,0.020444164,59.03844428,0.990990302,0.041662266,59.92052359,0.972197444,0.071523791
AT4G32720,49.20999588,0.996047854,0.025498623,,,,,,
AT4G32940,46.07337003,0.995776227,0.028192853,49.70971745,0.978142858,0.053763081,,,
AT4G33030,58.651377,0.998241926,0.017742312,60.07998341,0.994116719,0.032585224,60.86257642,0.974800396,0.069193582
AT4G33510,36.4941757,0.999103469,0.01165712,52.72211009,0.999834901,0.006356488,52.49733277,0.999513583,0.01107652
AT4G33520,,,,55.92506827,0.987877324,0.046713978,58.36060796,0.988430255,0.04815771
AT4G34030,51.9289149,0.992249608,0.040616597,55.52369453,0.979909054,0.071923012,54.7647161,0.988948512,0.053476426
AT4G34110,46.38124362,0.996307342,0.023897114,41.93524382,0.990005359,0.045073078,41.31694587,0.988874444,0.05029676
AT4G34200,43.79800312,0.993833831,0.03460105,52.83231124,0.99661913,0.029686234,52.46234334,0.997496209,0.026047755
AT4G34450,43.23893643,0.998145672,0.017359865,48.00810375,0.998223086,0.019837349,48.89190633,0.990962118,0.047672662
AT4G34620,53.67471513,0.974108832,0.047602163,,,,,,
AT4G34670,39.73243393,0.990806539,0.032704179,54.07008438,0.995616102,0.031884975,53.34434842,0.998084008,0.021802985
AT4G34700,36.11734593,0.992613318,0.031096007,49.94868946,0.996026492,0.02904602,48.50262035,0.976391182,0.077912557
AT4G34740,47.7732708,0.996137373,0.026078369,56.1932121,0.992323466,0.041558955,56.70854332,0.986628442,0.056836669
AT4G34870,47.34797505,0.9859886,0.044205811,43.98650897,0.992295633,0.039622824,43.21138529,0.989779594,0.048688578
AT4G34890,57.54353349,0.991746753,0.037131292,58.15765115,0.994460489,0.030259641,61.68525738,0.962008026,0.084551423
AT4G35000,45.15070842,0.999121057,0.013921234,49.86430865,0.997883132,0.02291822,49.98759271,0.998560658,0.019481665
AT4G35090,52.21566993,0.998171683,0.02052768,53.86486067,0.999584513,0.009778899,,,
AT4G35100,46.68282643,0.997808745,0.022512548,59.95750452,0.992410354,0.034347954,62.50784392,0.982852791,0.057427247
AT4G35230,47.71639726,0.998968435,0.014919691,46.69267126,0.992357951,0.038532229,,,
AT4G35250,35.735155,0.997092619,0.019826869,50.41422828,0.994092544,0.036554383,50.12140512,0.995634235,0.032261945
AT4G35260,42.03331353,0.996468983,0.022198905,53.13723371,0.991950257,0.040393848,53.22722241,0.991390297,0.047086843
AT4G35310,,,,43.61738928,0.990349987,0.040488898,,,
AT4G35850,38.89595381,0.994831644,0.027578291,47.31264091,0.992988298,0.040835214,,,
AT4G35860,39.0745134,0.996832549,0.022667597,54.16084391,0.985491826,0.056284763,53.30810423,0.977251167,0.06907006
AT4G36220,39.68345148,0.995628206,0.024719933,51.56067846,0.997810965,0.021034607,50.57683496,0.998191381,0.020145591
AT4G36250,41.35507795,0.998109419,0.018207688,52.02846801,0.997011422,0.026569238,51.673124,0.994295589,0.036313196
AT4G36750,47.71731657,0.983837718,0.048423689,57.66988761,0.986758226,0.052228188,,,
AT4G36800,43.30998024,0.99361635,0.031856481,47.04576873,0.972764654,0.091344156,,,
AT4G36810,49.22176131,0.999141605,0.014746717,54.55771371,0.996134665,0.031255411,54.33758184,0.998779667,0.016922938
AT4G37000,53.07427635,0.996965348,0.02477486,55.61525689,0.990959564,0.045108901,55.45341821,0.990144706,0.046463788
AT4G37130,57.72949289,0.966299929,0.067946037,55.12419871,0.996783087,0.025479416,,,
AT4G37640,39.43326369,0.997408951,0.021385651,48.06223138,0.993000047,0.039347764,47.94001851,0.998155771,0.022190566
AT4G37870,52.00204633,0.99494239,0.033901184,55.70813529,0.996495258,0.028005118,55.6768171,0.994350869,0.03494992
AT4G37880,50.42348622,0.973816094,0.074110924,,,,,,
AT4G37910,48.66055021,0.998806961,0.013798613,49.36411926,0.997933957,0.021938923,47.79619709,0.997266791,0.026496886
AT4G37930,48.60873432,0.999245054,0.013850361,56.06043085,0.993809187,0.036843074,56.3060733,0.992685401,0.040917525
AT4G38510,43.07143393,0.997288963,0.024647936,53.47029438,0.998963307,0.015568128,53.30910058,0.998591795,0.018779026
AT4G38580,56.18882348,0.95231577,0.065645803,51.90455091,0.952755986,0.083438828,,,
AT4G38630,56.56929897,0.965644619,0.055715259,50.97690946,0.99167351,0.043049424,51.34376628,0.972734521,0.078731283
AT4G38740,49.02858255,0.989145749,0.042552825,45.59224014,0.993914148,0.038020253,45.1711328,0.993204664,0.042373733
AT4G38970,51.6292348,0.998667932,0.018935835,54.54320625,0.996286019,0.031596127,54.41313838,0.994309022,0.04015852
AT4G39260,62.1959221,0.968443149,0.048056629,50.41214672,0.994005394,0.033238694,51.23977334,0.964009863,0.09157317
AT4G39680,59.8160119,0.985413691,0.036294117,59.55884915,0.965971947,0.065955964,,,
AT4G39690,44.95100943,0.996742448,0.020616805,50.72416001,0.99432729,0.03481773,50.3492317,0.995868998,0.030941152
AT4G39710,41.76081876,0.999445343,0.011056916,57.95135442,0.994143476,0.031507989,,,
AT4G39730,65.2593199,0.980549408,0.049695902,62.53229799,0.985298961,0.042302007,62.78137315,0.963067985,0.078584864
AT4G39800,51.32138293,0.997747126,0.019427467,55.24444006,0.997361517,0.023013351,54.77722714,0.992763321,0.041270724
AT4G39850,,,,50.08698317,0.994763178,0.034005067,,,
AT4G39980,36.22419541,0.998112665,0.016257454,50.78539993,0.997775842,0.022308268,50.61806415,0.996086058,0.031707485
AT5G01210,,,,45.06093516,0.983887029,0.06406751,,,
AT5G01410,44.07180359,0.996461251,0.021632003,55.86316831,0.97154685,0.081003855,55.36727009,0.978269608,0.072029942
AT5G01530,32.91044295,0.983893842,0.044495927,56.73654872,0.977902201,0.069083158,57.14525788,0.964913134,0.088673162
AT5G02040,,,,53.60425635,0.978311091,0.062796116,,,
AT5G02490,43.67356038,0.994435229,0.030510119,49.96736868,0.997310304,0.024075858,,,
AT5G02500,42.49686678,0.998991572,0.013012104,49.1739727,0.997906714,0.022593248,48.78083658,0.996425709,0.030190834
AT5G02530,64.59301309,0.992651439,0.02424689,47.14581074,0.992279911,0.039765225,46.82720709,0.965426254,0.085697966
AT5G02870,55.18627116,0.950344241,0.053775574,,,,,,
AT5G03040,46.70213576,0.983983237,0.039373132,51.3162385,0.987814241,0.046114585,,,
AT5G03290,45.91763418,0.995646421,0.029486209,54.67810348,0.995615909,0.032240579,54.37768719,0.994507635,0.036591648
AT5G03850,67.6899309,0.921742979,0.067992593,63.64617496,0.970361901,0.054899557,,,
AT5G03940,45.38441322,0.999267213,0.011943351,46.68496361,0.996746022,0.029893188,46.65098258,0.997256377,0.02837638
AT5G04140,47.22960437,0.999445379,0.012023472,55.52968863,0.984106855,0.059922417,55.52502735,0.984625812,0.059987805
AT5G04280,64.99296942,0.958288815,0.052111978,55.48219185,0.963612448,0.063604,58.37102202,0.899346455,0.132651682
AT5G04990,42.6244658,0.997637503,0.019526145,52.99541878,0.989786045,0.047321263,,,
AT5G05000,40.36309369,0.993717017,0.029057469,49.30626861,0.992420467,0.04030254,48.49433724,0.971564368,0.076870839
AT5G05010,47.69028221,0.995572464,0.028647015,47.5060779,0.997731622,0.022875931,46.37152427,0.996196432,0.030053948
AT5G05270,49.03259044,0.996713923,0.028828585,51.11744065,0.997655968,0.024915958,50.9542314,0.996000628,0.032585699
AT5G05620,,,,51.83621949,0.974295061,0.073233529,,,
AT5G06110,49.61646391,0.983172522,0.045278122,,,,,,
AT5G06290,59.57743077,0.987025471,0.045071954,56.80024933,0.981019278,0.061398417,57.11911374,0.968348552,0.077897472
AT5G06320,46.2048703,0.99831442,0.018790633,54.79873931,0.998941785,0.013798823,54.94575797,0.989843019,0.046891647
AT5G06410,54.86833556,0.977206168,0.058169029,,,,,,
AT5G07300,41.71734671,0.988185366,0.038224049,51.1216203,0.984456646,0.052883307,,,
AT5G08080,,,,56.32369513,0.994313607,0.029545116,,,
AT5G09620,60.05944033,0.979335771,0.04848144,49.74373724,0.967158382,0.073793868,,,
AT5G09650,50.65844528,0.996829183,0.027373834,50.60782148,0.998354152,0.020656047,50.13537858,0.997635459,0.02463073
AT5G09810,34.78831347,0.997166278,0.019360044,51.5925659,0.995165806,0.032013477,51.26865428,0.997067384,0.025429326
AT5G09820,56.7458403,0.964639968,0.098210887,55.05909692,0.993987504,0.035237061,,,
AT5G09830,66.13870879,0.941733404,0.061871446,55.88763296,0.994317857,0.028733568,57.64286179,0.99343345,0.034312688
AT5G10160,58.43724462,0.960009127,0.074289614,55.35536275,0.986711506,0.050516053,56.27921759,0.966277303,0.078016226
AT5G10360,,,,,,,56.51272252,0.944421707,0.111370253
AT5G10450,45.75534118,0.993193167,0.03570436,51.0313257,0.990577469,0.050321243,,,
AT5G10470,41.96549964,0.983417484,0.045387018,,,,,,
AT5G10840,36.37577784,0.997962342,0.01761597,45.99119446,0.997242646,0.025523765,44.8719656,0.994080143,0.037776718
AT5G10860,46.29263096,0.989398738,0.033488807,54.87628716,0.99475501,0.033194008,54.71147781,0.997897678,0.021301122
AT5G11520,46.77196601,0.992152208,0.037764186,51.78377668,0.997502658,0.023721634,52.31386995,0.999569123,0.009823677
AT5G11670,63.35735336,0.962187474,0.071980001,61.19917435,0.991796095,0.035410448,62.33768002,0.975110289,0.066644311
AT5G11710,59.05970089,0.983056463,0.042019379,54.77905997,0.951365591,0.081506033,54.97658783,0.931476851,0.118209152
AT5G11980,48.47222325,0.997109795,0.020951893,,,,,,
AT5G12140,64.86904444,0.976969249,0.038913883,54.43474892,0.983146108,0.053918863,54.70035056,0.962748466,0.090157621
AT5G12390,48.66847757,0.99637296,0.025757617,51.71965648,0.992955577,0.038313631,,,
AT5G12860,34.91397124,0.995966255,0.02311359,59.86477976,0.981949523,0.048947999,62.42209096,0.929515851,0.102187434
AT5G13120,45.43861446,0.99651769,0.028212851,50.35959872,0.997739801,0.022252308,49.68943234,0.995399631,0.032768922
AT5G13430,37.73117482,0.996371525,0.022462263,55.36597781,0.994539579,0.034216141,57.31850004,0.968609169,0.086465204
AT5G13450,46.78196796,0.997368527,0.021211278,53.89805594,0.989636013,0.049575484,53.69457572,0.994596741,0.035490869
AT5G13630,40.11380858,0.999244001,0.011520178,48.23450186,0.999801894,0.006686016,47.84769361,0.997745367,0.023900249
AT5G13780,34.98678604,0.996532044,0.021206243,49.35897704,0.99238859,0.041925614,48.33694985,0.984362035,0.062093526
AT5G13930,52.37171674,0.998996995,0.015352392,53.21530448,0.99765185,0.023221838,,,
AT5G14200,58.66531777,0.985828945,0.050867985,60.15801557,0.984369255,0.053315677,64.46594974,0.904182347,0.136990021
AT5G14250,,,,45.39213849,0.992497278,0.036899182,,,
AT5G14320,48.0090516,0.983181306,0.039753835,56.39844091,0.993336915,0.035068962,57.17355785,0.990736133,0.043043467
AT5G15090,37.05196689,0.996467327,0.020653383,59.33754085,0.994470566,0.030179585,61.21781134,0.965812393,0.077159881
AT5G15450,45.73031981,0.998132021,0.020285893,50.52123044,0.997086165,0.027026236,50.1638796,0.998617704,0.018898073
AT5G15650,54.93580658,0.998014054,0.018107498,61.7632595,0.986430742,0.043140184,63.02670145,0.948330257,0.095682016
AT5G15880,,,,64.21525868,0.937697578,0.084040426,,,
AT5G15960,68.09541666,0.927547993,0.064289279,65.57663307,0.951645923,0.069278351,65.1585193,0.963434545,0.101237976
AT5G16050,47.96534749,0.995380979,0.032528934,51.54437184,0.999239098,0.013855382,50.78941326,0.974434227,0.087775374
AT5G16070,41.48401501,0.998548956,0.015635485,52.55042847,0.996388845,0.027791821,52.09607274,0.99661171,0.027914753
AT5G16130,51.27525918,0.987482323,0.043052317,55.93315466,0.994023393,0.03583234,57.34793247,0.989726143,0.04622735
AT5G16400,64.35504288,0.971496563,0.051086323,60.57470944,0.981388933,0.053983635,61.75704662,0.977964475,0.064924022
AT5G16440,46.23379235,0.988070917,0.040818711,51.55942901,0.999464061,0.010487372,52.07524892,0.992995304,0.038265031
AT5G16510,52.76598648,0.996645669,0.024046343,59.87505389,0.991274897,0.037051998,,,
AT5G16590,45.34785214,0.999258047,0.011812717,51.45188612,0.985273615,0.054044821,51.14476998,0.989727205,0.049077181
AT5G16620,63.71886029,0.984420574,0.033711262,61.87907943,0.992813697,0.029852276,61.99735187,0.976343929,0.067641855
AT5G16710,52.13264199,0.994867116,0.030406608,51.82266318,0.996242407,0.028683401,51.8313903,0.996620688,0.027396444
AT5G16840,,,,53.64931579,0.994929535,0.029592482,,,
AT5G17330,,,,51.98234513,0.993874004,0.037130126,,,
AT5G17770,42.97535227,0.997864608,0.021462223,51.18023288,0.989245665,0.04716673,49.92039439,0.980067971,0.06495735
AT5G17790,59.06687438,0.990702222,0.032150927,,,,,,
AT5G17920,47.06455909,0.996517267,0.023189563,56.03328509,0.995236322,0.032624791,56.17560785,0.994100134,0.037041607
AT5G17990,39.45625483,0.997232438,0.0196674,51.44552907,0.999165504,0.013881176,51.26209878,0.99762339,0.023635494
AT5G18170,64.95484006,0.97436114,0.045624704,62.7122686,0.988124065,0.033917372,64.54387524,0.967790935,0.086718758
AT5G19220,59.57830022,0.985512415,0.051238133,59.86414864,0.989635861,0.044148448,61.3972781,0.951511429,0.096274172
AT5G19510,48.42565051,0.998339345,0.015980815,51.48529978,0.983998722,0.057396526,51.05434211,0.966021436,0.093176655
AT5G19620,35.13087118,0.995943834,0.02290909,51.54957382,0.996829047,0.025644805,51.04254327,0.995632595,0.031657215
AT5G19760,33.3351507,0.99569477,0.023548031,53.51616457,0.99226668,0.042170426,53.29016718,0.991019338,0.045844835
AT5G19780,,,,,,,48.50999216,0.989928757,0.049109616
AT5G19990,35.04556872,0.993297635,0.02861092,46.48770985,0.994031452,0.036217995,,,
AT5G20010,48.39183192,0.996938193,0.025953504,52.30915736,0.994647564,0.035395151,51.68518296,0.992022492,0.042606956
AT5G20290,47.26937944,0.970400387,0.047784882,,,,,,
AT5G20630,,,,57.93288508,0.909953608,0.128948929,,,
AT5G20720,64.22224017,0.994219403,0.022622509,56.79733853,0.997045745,0.024081933,57.56710526,0.99124601,0.044277881
AT5G20890,44.79783556,0.997782251,0.02118323,50.93190377,0.999589151,0.009932669,50.81686772,0.999167333,0.014599837
AT5G20990,50.29101691,0.996976132,0.027467935,48.66491154,0.997498683,0.023646301,48.35771742,0.994279463,0.039116086
AT5G21326,48.15384754,0.996080416,0.023131339,,,,,,
AT5G21990,56.26716537,0.998943263,0.011200302,49.87113101,0.988295046,0.046432083,46.32942422,0.979119414,0.066857104
AT5G22330,47.59902173,0.995812532,0.029298749,50.93433801,0.980632975,0.065319695,,,
AT5G22360,45.42725825,0.995592822,0.027453919,52.64782635,0.975386295,0.065926309,,,
AT5G22480,51.15487145,0.986918735,0.049621661,,,,,,
AT5G22580,51.93775568,0.998537055,0.017679026,53.3560414,0.995650614,0.030219754,53.19881184,0.994813531,0.033500883
AT5G22650,53.97538077,0.942755695,0.066692101,,,,,,
AT5G22770,42.05691301,0.997305745,0.020964424,,,,,,
AT5G22880,53.85378839,0.998645519,0.013034847,56.87558791,0.997148998,0.022009356,58.64542319,0.996625085,0.026306759
AT5G23060,37.00503972,0.992739772,0.028939996,49.6335541,0.998453305,0.019205833,49.62110775,0.993514536,0.041799621
AT5G23290,62.09609186,0.968925047,0.059196678,55.73910186,0.986590654,0.048130465,55.83340767,0.970145007,0.07866524
AT5G23310,51.27734923,0.995316748,0.031283249,64.38807301,0.967004408,0.077136252,,,
AT5G23940,50.27114171,0.983874521,0.065177355,47.37082686,0.987398751,0.053133442,46.18989789,0.990594618,0.048789671
AT5G24710,,,,58.69700819,0.937187627,0.079998243,,,
AT5G25100,37.45453652,0.998197507,0.017357083,47.56744337,0.99600605,0.03111578,46.40310558,0.998202994,0.021335447
AT5G25752,,,,56.5245573,0.980078627,0.063902843,,,
AT5G25757,36.23523054,0.996396487,0.023014955,51.32636667,0.988958327,0.047742986,51.40847583,0.97879136,0.067854033
AT5G25980,51.07223115,0.995491173,0.032677789,57.07116089,0.993819763,0.035967424,58.10976022,0.992355835,0.040891506
AT5G26000,59.63262244,0.991312453,0.039306716,58.78710106,0.990253619,0.043151441,60.23880275,0.985841523,0.05370019
AT5G26710,39.698686,0.99945637,0.00970402,44.35847099,0.997886592,0.022872672,44.48532897,0.99927677,0.013574816
AT5G26830,43.18417849,0.999880353,0.005029899,46.24229518,0.998532131,0.01922339,45.86880093,0.999270652,0.014147699
AT5G27120,46.51129513,0.995616911,0.0250555,52.52068169,0.994850483,0.031779344,,,
AT5G27540,41.57431289,0.998991679,0.013473899,46.67338941,0.998110288,0.020761051,46.27552735,0.997309693,0.025557718
AT5G27600,34.88157353,0.99160318,0.032438374,50.47641585,0.992216138,0.044168025,,,
AT5G27720,66.95762463,0.886108586,0.083710995,61.72477739,0.977287255,0.050919643,62.67619051,0.917659051,0.123558517
AT5G28020,52.02240107,0.989047757,0.046059383,55.21990298,0.99496098,0.033868018,55.48608046,0.994943182,0.034376862
AT5G28060,,,,60.84581468,0.987607287,0.038389077,60.3888143,0.919510319,0.126775145
AT5G28500,41.5151805,0.994991274,0.031196751,43.54985551,0.986137668,0.055629438,43.51534673,0.993787087,0.0402426
AT5G28540,50.87966819,0.999563186,0.008820414,48.50573627,0.985735265,0.056347914,,,
AT5G33320,35.12349256,0.989138043,0.036825178,54.63112493,0.983884842,0.052673092,55.33503354,0.992542844,0.038411821
AT5G35080,61.49167722,0.911654974,0.087026996,,,,57.30905772,0.90813539,0.15389128
AT5G35360,52.73122213,0.991958271,0.036880221,57.15652423,0.982870896,0.057263966,58.18427926,0.963064006,0.083184424
AT5G35530,33.87476896,0.988526838,0.037620713,52.90151329,0.996494527,0.029169388,53.05955785,0.998662697,0.017782192
AT5G35620,48.51789778,0.995568206,0.028895303,48.01269241,0.996723117,0.027253845,47.43034332,0.98722745,0.053038618
AT5G35630,42.23269053,0.997586007,0.024686574,52.2377059,0.99390486,0.038843697,51.85635607,0.993429312,0.040192138
AT5G35790,38.82253709,0.99806173,0.017635573,51.55965321,0.997030909,0.026488287,50.75847411,0.997223733,0.02627178
AT5G37600,43.26725957,0.997261735,0.026511815,52.63010636,0.959981935,0.111270987,50.83179865,0.999076673,0.014807666
AT5G37770,61.4042984,0.966889646,0.056891796,60.78840672,0.93587402,0.093454358,,,
AT5G38470,64.553129,0.948479893,0.075851374,56.26197097,0.996199914,0.027526553,57.59740031,0.991454625,0.043141601
AT5G38480,47.74277111,0.998805406,0.016456306,50.98437947,0.994131206,0.039812479,51.11094172,0.998022275,0.023116608
AT5G38530,49.6571943,0.993212057,0.035327667,56.52850057,0.992987425,0.038298071,57.84588691,0.988849521,0.050858877
AT5G39410,38.65608628,0.999139115,0.01226999,52.620931,0.997367844,0.024733559,52.23090431,0.993592795,0.038937726
AT5G41210,49.70162079,0.996987234,0.024823868,54.0602131,0.996465988,0.028285317,54.03778746,0.994161867,0.036708173
AT5G41520,57.59976132,0.997175045,0.018516905,54.85500565,0.996018946,0.030677417,54.35078612,0.997739971,0.022720353
AT5G41670,40.81352076,0.998756329,0.016140228,48.76814503,0.993469467,0.039897212,48.88926643,0.993368589,0.04244361
AT5G41700,48.04724849,0.990878382,0.045509761,,,,47.21349144,0.998662293,0.018003601
AT5G41790,54.44432757,0.981955982,0.044678818,57.57900345,0.938764737,0.085085961,61.08387069,0.921616212,0.124591721
AT5G42080,,,,45.19974665,0.968948975,0.08336593,,,
AT5G42190,58.23571461,0.991620436,0.033143047,51.52076915,0.99409002,0.033556515,,,
AT5G42950,60.76520247,0.99020781,0.028293982,51.08777519,0.986720827,0.042868077,,,
AT5G42980,54.79040061,0.997799992,0.019466846,55.47732513,0.998023338,0.020453794,55.86506106,0.998001872,0.02026191
AT5G43330,48.25139763,0.99128063,0.045652348,52.28016929,0.996842551,0.029014257,51.83962291,0.991546417,0.049784476
AT5G43940,53.75176049,0.997109642,0.023722475,55.86707877,0.993363134,0.03906814,55.92617607,0.993981105,0.038087516
AT5G44070,43.13792876,0.999292013,0.011339719,50.4218906,0.995274849,0.033549276,48.35958185,0.980669923,0.07667509
AT5G44500,,,,57.5708059,0.913792874,0.104316868,,,
AT5G45390,38.59171951,0.997906161,0.018162306,53.13504859,0.992545189,0.043379643,52.76953406,0.993696844,0.039108241
AT5G45620,42.5328872,0.998912525,0.013749635,48.40729047,0.99819696,0.019317316,47.78242952,0.999055371,0.014344878
AT5G45750,40.24984542,0.991470417,0.036827848,48.45938539,0.959953308,0.089153998,47.86815877,0.992541143,0.041311922
AT5G46210,46.54391595,0.999003871,0.013631133,47.4263557,0.991766981,0.041409434,45.43836471,0.996943746,0.028148816
AT5G46430,64.79636393,0.958874855,0.057292455,,,,,,
AT5G46750,58.04088823,0.996190872,0.020210557,45.40443874,0.977169578,0.06061246,43.80010959,0.936478802,0.103367393
AT5G46790,41.50826387,0.997475625,0.020012495,41.87078338,0.993022618,0.039140147,,,
AT5G46860,59.51393766,0.990610527,0.030405236,53.72843346,0.990061286,0.04367529,54.62329815,0.981886742,0.06176485
AT5G47120,54.7712904,0.987358671,0.039052919,,,,,,
AT5G47200,41.57861605,0.992523154,0.034822158,50.14106978,0.995690583,0.030733423,50.09562209,0.997333378,0.025083351
AT5G47210,,,,58.63204869,0.980259687,0.046900711,59.42254205,0.885827061,0.138871456
AT5G47560,47.04791496,0.984318072,0.053598236,60.33441483,0.976587261,0.052868436,,,
AT5G47890,57.68432655,0.978534503,0.049179015,53.67720448,0.987447352,0.05038325,54.47343983,0.978252931,0.072583648
AT5G48030,51.24304424,0.994673392,0.027256938,48.46543065,0.991880794,0.041146803,,,
AT5G48230,57.22791684,0.997831041,0.018723057,58.66925253,0.996410326,0.025121855,60.27533659,0.967266904,0.084123361
AT5G48300,60.10359222,0.97740064,0.06294863,60.06691262,0.987507659,0.047348134,61.36027914,0.962087327,0.086069008
AT5G48570,55.63299576,0.998252988,0.016873372,50.51808272,0.980390679,0.063491603,,,
AT5G48870,61.75379548,0.94991416,0.082166891,59.28597495,0.986573082,0.044694124,60.44152059,0.942953409,0.098499252
AT5G48930,46.6049954,0.985513957,0.055575678,50.39369522,0.978036994,0.06566134,51.09501216,0.972362573,0.092568213
AT5G49020,44.07749717,0.996907271,0.026374157,48.80354425,0.985203048,0.065116618,,,
AT5G49510,55.73646436,0.984833476,0.060435337,52.89711358,0.997436198,0.024253475,52.10977549,0.985917038,0.054784049
AT5G49650,49.23937926,0.995266394,0.034369085,53.64484198,0.997199084,0.026393113,53.44796291,0.99331473,0.042367648
AT5G49720,46.28287666,0.996762211,0.023861162,47.64935343,0.989694394,0.043173911,,,
AT5G49760,47.64924969,0.996355622,0.024273549,50.53297053,0.994057359,0.03381551,,,
AT5G49880,54.19610219,0.994411375,0.031171583,,,,,,
AT5G49910,57.4624836,0.998251175,0.014661923,53.4685946,0.997131248,0.024981497,53.77655435,0.99374081,0.03877974
AT5G50810,65.03202321,0.97215702,0.046384212,58.64970078,0.996837647,0.022391764,63.83367134,0.958040573,0.092497288
AT5G50850,39.26832795,0.997656255,0.019656881,53.48354413,0.980557675,0.071609122,52.52050298,0.971180641,0.09241996
AT5G51040,55.31998705,0.992703305,0.029971877,56.08987118,0.984780543,0.053545537,,,
AT5G51110,,,,47.4372881,0.996858139,0.026410045,,,
AT5G51280,52.71680506,0.985381888,0.050236057,53.4426781,0.971915191,0.076409894,,,
AT5G51570,45.28525281,0.998920845,0.014152209,55.63325605,0.998269206,0.018131497,55.34636296,0.992012374,0.03976578
AT5G51660,48.70108489,0.993037138,0.037309932,,,,,,
AT5G51820,41.30806703,0.992114654,0.038969755,51.53940461,0.98977627,0.048140163,51.35751122,0.990546265,0.047539263
AT5G52240,59.94058943,0.990681244,0.032696779,46.94057833,0.991870292,0.040534138,46.50716546,0.986804114,0.053212768
AT5G52470,36.07785137,0.994408038,0.02671813,49.48579649,0.992506552,0.043582653,48.88160528,0.996768787,0.029891863
AT5G52650,59.56117239,0.992277955,0.031442743,55.0226574,0.996360131,0.029841867,55.14694798,0.990990778,0.048606835
AT5G52960,56.12213999,0.981653108,0.04610143,53.67715299,0.994308032,0.029923792,,,
AT5G53120,,,,58.4899224,0.948183295,0.091298815,,,
AT5G53140,53.67222621,0.985878285,0.051686533,52.74156063,0.998157891,0.01932057,51.20744084,0.995094796,0.033166857
AT5G53400,57.59056185,0.992272094,0.0302897,48.0193512,0.993345413,0.039806835,47.58455298,0.990399224,0.050073459
